target_id	length	eff_length	est_counts	tpm
lpl2_a_DN70_c0_g1_i8	767	565.056	38.177	105.384
lpl2_a_DN27_c0_g1_i11	4502	4299.43	2.81372	1.02078
lpl2_a_DN27_c0_g1_i3	3636	3433.43	5.18628	2.35608
lpl2_a_DN27_c1_g1_i1	1126	923.428	0	0
lpl2_a_DN39_c0_g1_i6	3649	3446.43	2	0.905156
lpl2_a_DN74_c0_g1_i1	1099	896.428	0	0
lpl2_a_DN74_c0_g2_i1	1698	1495.43	0	0
lpl2_a_DN42_c0_g1_i12	4028	3825.43	9.42702	3.84377
lpl2_a_DN42_c1_g1_i7	8141	7938.43	20	3.92969
lpl2_a_DN91_c1_g1_i1	696	494.944	9	28.3628
lpl2_a_DN4_c0_g1_i1	3444	3241.43	10	4.81201
lpl2_a_DN54_c0_g1_i2	1644	1441.43	0.999033	1.08106
lpl2_a_DN54_c0_g1_i3	1663	1460.43	0.000966863	0.00103264
lpl2_a_DN31_c0_g1_i14	1042	839.428	191.186	355.252
lpl2_a_DN31_c0_g1_i15	780	578.056	37.4655	101.094
lpl2_a_DN64_c0_g1_i3	2674	2471.43	11	6.94237
lpl2_a_DN48_c0_g1_i2	1280	1077.43	1	1.44769
lpl2_a_DN48_c0_g1_i4	844	641.625	2	4.86196
lpl2_a_DN24_c0_g1_i2	1458	1255.43	1.49109	1.85257
lpl2_a_DN24_c1_g1_i1	522	328.19	0	0
lpl2_a_DN65_c0_g1_i1	4401	4198.43	0	0
lpl2_a_DN65_c0_g2_i2	5288	5085.43	4	1.22686
lpl2_a_DN49_c0_g2_i1	2748	2545.43	3	1.83833
lpl2_a_DN49_c0_g3_i2	2464	2261.43	4	2.75893
lpl2_a_DN72_c0_g1_i1	503	310.715	1	5.01996
lpl2_a_DN67_c0_g1_i1	1283	1080.43	6	8.662
lpl2_a_DN60_c0_g1_i1	1605	1402.43	1	1.1122
lpl2_a_DN60_c0_g2_i1	2298	2095.43	1	0.744372
lpl2_a_DN53_c0_g1_i2	648	448.107	1	3.48082
lpl2_a_DN69_c0_g1_i3	4357	4154.43	7	2.62815
lpl2_a_DN29_c0_g1_i3	4006	3803.43	14	5.74137
lpl2_a_DN29_c1_g1_i1	2217	2014.43	0	0
lpl2_a_DN29_c1_g2_i1	2705	2502.43	7	4.36314
lpl2_a_DN56_c0_g1_i6	6402	6199.43	10.585	2.66319
lpl2_a_DN9_c0_g1_i1	819	616.794	244.878	619.258
lpl2_a_DN9_c0_g1_i2	1141	938.428	0	0
lpl2_a_DN82_c0_g1_i3	7395	7192.43	11	2.3855
lpl2_a_DN82_c1_g1_i1	2229	2026.43	2	1.53944
lpl2_a_DN82_c1_g2_i1	1122	919.428	0	0
lpl2_a_DN6_c0_g1_i3	4846	4643.43	8.34472	2.80308
lpl2_a_DN6_c0_g1_i6	4904	4701.43	1.65528	0.549168
lpl2_a_DN83_c0_g1_i5	2255	2052.43	0	0
lpl2_a_DN83_c0_g1_i6	2084	1881.43	1	0.829039
lpl2_a_DN99_c0_g2_i2	8398	8195.43	2	0.380646
lpl2_a_DN98_c0_g1_i2	1435	1232.43	1	1.26561
lpl2_a_DN98_c0_g1_i4	1535	1332.43	1	1.17063
lpl2_a_DN0_c0_g1_i1	2661	2458.43	6.99994	4.44119
lpl2_a_DN0_c0_g1_i4	2716	2513.43	5.65389e-05	3.50868e-05
lpl2_a_DN19_c0_g1_i2	2848	2645.43	5	2.94806
lpl2_a_DN13_c0_g1_i14	7766	7563.43	23.5635	4.85942
lpl2_a_DN13_c0_g1_i19	3737	3534.43	490.797	216.594
lpl2_a_DN13_c0_g1_i24	4572	4369.43	571.299	203.94
lpl2_a_DN3_c0_g1_i6	3153	2950.43	4	2.11465
lpl2_a_DN15_c0_g1_i12	636	436.382	2.02933	7.25351
lpl2_a_DN15_c0_g1_i3	601	402.765	0	0
lpl2_a_DN15_c0_g1_i5	521	327.22	35.7598	170.458
lpl2_a_DN43_c0_g1_i1	1081	878.428	0	0
lpl2_a_DN90_c0_g1_i2	2048	1845.43	1	0.845212
lpl2_a_DN90_c0_g2_i1	525	331.042	0	0
lpl2_a_DN17_c0_g1_i1	640	440.304	8	28.34
lpl2_a_DN63_c0_g1_i10	4763	4560.43	4.3946	1.50306
lpl2_a_DN63_c0_g1_i13	669	468.496	0.0106387	0.0354197
lpl2_a_DN23002_c0_g1_i1	802	599.848	0	0
lpl2_a_DN23029_c0_g1_i1	1107	904.428	2	3.4492
lpl2_a_DN23088_c0_g1_i1	554	358.207	0	0
lpl2_a_DN23063_c0_g1_i1	746	544.3	0	0
lpl2_a_DN23001_c0_g1_i1	544	348.906	1	4.47048
lpl2_a_DN23087_c0_g1_i1	634	434.499	0	0
lpl2_a_DN23083_c0_g1_i1	563	366.752	0	0
lpl2_a_DN23032_c0_g1_i1	1249	1046.43	0	0
lpl2_a_DN23017_c0_g1_i1	675	474.328	0	0
lpl2_a_DN23067_c0_g1_i1	818	615.794	1	2.53296
lpl2_a_DN23040_c0_g1_i1	728	526.537	8.53258	25.2763
lpl2_a_DN23049_c0_g1_i1	1375	1172.43	0	0
lpl2_a_DN23094_c0_g1_i1	536	341.495	0	0
lpl2_a_DN23008_c0_g1_i1	1178	975.428	0	0
lpl2_a_DN23091_c0_g1_i1	913	710.566	1	2.19512
lpl2_a_DN23072_c0_g1_i1	861	658.625	1	2.36823
lpl2_a_DN23075_c0_g1_i1	1827	1624.43	2	1.9204
lpl2_a_DN23082_c0_g1_i1	1626	1423.43	0	0
lpl2_a_DN4674_c0_g2_i1	921	718.566	0	0
lpl2_a_DN4673_c0_g2_i1	549	353.591	0	0
lpl2_a_DN4660_c0_g1_i1	557	361.078	1	4.31978
lpl2_a_DN4646_c0_g1_i1	1258	1055.43	0	0
lpl2_a_DN1459_c0_g1_i1	774	572.056	0	0
lpl2_a_DN1412_c0_g2_i1	1771	1568.43	2	1.98897
lpl2_a_DN1412_c0_g3_i1	619	420.066	0	0
lpl2_a_DN1454_c0_g1_i2	1204	1001.43	0	0
lpl2_a_DN1456_c0_g2_i1	1115	912.428	0	0
lpl2_a_DN1416_c0_g1_i1	664	463.619	0	0
lpl2_a_DN1489_c0_g2_i1	869	666.625	0	0
lpl2_a_DN1481_c0_g1_i1	616	417.216	1	3.73854
lpl2_a_DN1430_c1_g1_i1	891	688.566	0	0
lpl2_a_DN1453_c0_g1_i1	616	417.216	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1231.43	3	3.79993
lpl2_a_DN1453_c0_g3_i2	990	787.498	0	0
lpl2_a_DN1407_c0_g1_i1	1188	985.428	0	0
lpl2_a_DN1407_c0_g2_i1	733	531.443	1	2.93498
lpl2_a_DN1433_c0_g1_i1	564	367.687	2	8.48428
lpl2_a_DN1433_c0_g2_i1	789	586.953	0	0
lpl2_a_DN1433_c0_g3_i1	658	457.865	0	0
lpl2_a_DN1462_c0_g1_i1	873	670.566	3	6.97818
lpl2_a_DN1462_c0_g2_i1	510	316.919	0	0
lpl2_a_DN1446_c0_g1_i1	517	323.426	0	0
lpl2_a_DN1418_c0_g1_i2	1375	1172.43	2	2.66077
lpl2_a_DN1413_c0_g1_i2	645	445.146	2	7.00793
lpl2_a_DN1413_c0_g1_i4	1384	1181.43	0	0
lpl2_a_DN1408_c0_g2_i1	638	438.343	1	3.55835
lpl2_a_DN1482_c0_g1_i1	677	476.286	0	0
lpl2_a_DN1444_c0_g1_i1	1096	893.428	0	0
lpl2_a_DN1490_c0_g1_i1	1534	1331.43	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1581.43	0	0
lpl2_a_DN1420_c0_g1_i1	576	378.951	1	4.11605
lpl2_a_DN1421_c0_g1_i2	1173	970.428	0	0
lpl2_a_DN1499_c0_g1_i2	1687	1484.43	1	1.05076
lpl2_a_DN1404_c0_g1_i1	1205	1002.43	1	1.556
lpl2_a_DN1404_c0_g2_i1	1297	1094.43	1	1.4252
lpl2_a_DN1428_c0_g2_i1	3815	3612.43	2	0.863562
lpl2_a_DN1428_c0_g3_i1	4489	4286.43	3	1.09166
lpl2_a_DN1469_c0_g1_i3	786	583.953	3	8.01321
lpl2_a_DN1440_c2_g1_i1	805	602.848	2	5.1747
lpl2_a_DN1440_c2_g2_i1	1561	1358.43	0	0
lpl2_a_DN1455_c0_g1_i2	1041	838.428	1	1.86036
lpl2_a_DN1464_c0_g1_i1	843	640.682	0	0
lpl2_a_DN1464_c0_g1_i2	1278	1075.43	1	1.45038
lpl2_a_DN1450_c0_g1_i1	718	516.675	2	6.03775
lpl2_a_DN1494_c0_g1_i1	1424	1221.43	1	1.27701
lpl2_a_DN1494_c0_g2_i1	1486	1283.43	1	1.21532
lpl2_a_DN1437_c0_g1_i1	592	394.12	0	0
lpl2_a_DN1461_c0_g1_i1	959	756.566	2	4.12331
lpl2_a_DN1493_c0_g1_i1	1663	1460.43	2	2.13606
lpl2_a_DN1493_c0_g2_i1	3165	2962.43	1	0.52652
lpl2_a_DN1475_c0_g1_i1	838	635.682	0	0
lpl2_a_DN1449_c0_g1_i1	1784	1581.43	0	0
lpl2_a_DN1449_c0_g2_i1	1047	844.428	0	0
lpl2_a_DN1487_c0_g1_i1	618	419.104	0	0
lpl2_a_DN1487_c0_g2_i2	540	345.062	0	0
lpl2_a_DN1480_c0_g1_i1	521	327.22	0	0
lpl2_a_DN1423_c0_g1_i3	1170	967.428	0	0
lpl2_a_DN1431_c0_g1_i1	1222	1019.43	0	0
lpl2_a_DN1463_c0_g1_i1	687	485.988	0	0
lpl2_a_DN1463_c0_g2_i1	1248	1045.43	2	2.984
lpl2_a_DN1435_c0_g2_i2	3259	3056.43	3	1.53098
lpl2_a_DN1498_c0_g1_i1	1010	807.428	0	0
lpl2_a_DN1498_c0_g2_i1	1383	1180.43	0	0
lpl2_a_DN1497_c0_g1_i1	603	404.693	0	0
lpl2_a_DN1497_c0_g2_i1	731	529.443	1	2.94607
lpl2_a_DN1468_c0_g1_i2	720	518.675	1	3.00723
lpl2_a_DN1401_c0_g1_i2	1108	905.428	0	0
lpl2_a_DN1401_c0_g2_i1	800	597.848	1	2.60899
lpl2_a_DN1401_c0_g3_i1	732	530.443	0	0
lpl2_a_DN1485_c0_g1_i1	1066	863.428	0	0
lpl2_a_DN1445_c0_g1_i1	564	367.687	1	4.24214
lpl2_a_DN1445_c0_g2_i1	684	483.031	0	0
lpl2_a_DN1491_c0_g1_i1	618	419.104	0	0
lpl2_a_DN1439_c0_g1_i1	1825	1622.43	0	0
lpl2_a_DN1439_c0_g2_i1	690	488.988	0	0
lpl2_a_DN1439_c0_g3_i1	1036	833.428	0	0
lpl2_a_DN1483_c0_g1_i1	2002	1799.43	3	2.60046
lpl2_a_DN1483_c0_g3_i1	2085	1882.43	0	0
lpl2_a_DN1474_c0_g1_i2	978	775.498	0	0
lpl2_a_DN1474_c0_g1_i3	758	556.154	0	0
lpl2_a_DN1474_c0_g2_i3	862	659.625	0	0
lpl2_a_DN1417_c0_g1_i1	1125	922.428	0	0
lpl2_a_DN1417_c0_g2_i1	2720	2517.43	1	0.619592
lpl2_a_DN1417_c1_g3_i1	697	495.944	2	6.29013
lpl2_a_DN3299_c0_g1_i1	736	534.443	0	0
lpl2_a_DN3299_c1_g1_i1	641	441.304	0	0
lpl2_a_DN3249_c0_g1_i1	684	483.031	0	0
lpl2_a_DN3249_c0_g1_i2	535	340.649	0	0
lpl2_a_DN3253_c0_g1_i1	1382	1179.43	1	1.32249
lpl2_a_DN3220_c0_g1_i1	668	467.496	0	0
lpl2_a_DN3294_c0_g1_i1	1133	930.428	1	1.67641
lpl2_a_DN3238_c0_g1_i1	1423	1220.43	1	1.27806
lpl2_a_DN3247_c0_g1_i1	806	603.848	1	2.58306
lpl2_a_DN3247_c0_g2_i1	664	463.619	0	0
lpl2_a_DN3221_c0_g1_i1	1655	1452.43	1	1.07391
lpl2_a_DN3213_c0_g1_i1	1028	825.428	1	1.88966
lpl2_a_DN3234_c0_g1_i1	1071	868.428	0	0
lpl2_a_DN3218_c0_g1_i1	786	583.953	0	0
lpl2_a_DN3282_c0_g1_i2	944	741.566	1	2.10336
lpl2_a_DN3255_c0_g1_i1	1722	1519.43	0	0
lpl2_a_DN3297_c0_g1_i1	573	376.12	0	0
lpl2_a_DN3297_c0_g2_i1	583	385.643	1	4.04462
lpl2_a_DN3259_c0_g1_i1	542	346.969	0	0
lpl2_a_DN3279_c0_g1_i1	535	340.649	0	0
lpl2_a_DN3279_c0_g2_i1	572	375.153	0	0
lpl2_a_DN3233_c0_g1_i1	527	332.982	6.00161	28.1132
lpl2_a_DN3209_c0_g1_i1	666	465.496	0	0
lpl2_a_DN3285_c0_g1_i1	662	461.701	0	0
lpl2_a_DN3211_c0_g1_i1	1163	960.428	0	0
lpl2_a_DN3211_c0_g1_i2	1098	895.428	1	1.74194
lpl2_a_DN3204_c0_g1_i1	513	319.775	0	0
lpl2_a_DN10040_c0_g1_i1	540	345.062	0	0
lpl2_a_DN10095_c0_g1_i1	551	355.432	0	0
lpl2_a_DN10048_c0_g1_i1	577	379.883	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1170.43	1	1.33266
lpl2_a_DN10009_c0_g1_i1	657	456.906	1	3.41378
lpl2_a_DN10067_c0_g1_i1	572	375.153	0	0
lpl2_a_DN10047_c0_g1_i1	1159	956.428	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1206.43	1	1.29289
lpl2_a_DN10098_c0_g1_i1	1007	804.428	2	3.87798
lpl2_a_DN10052_c0_g1_i1	612	413.475	0	0
lpl2_a_DN10034_c0_g1_i1	710	508.766	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1090.43	0	0
lpl2_a_DN10059_c0_g1_i1	538	343.31	1	4.54335
lpl2_a_DN10044_c0_g1_i1	687	485.988	1	3.2095
lpl2_a_DN10027_c0_g1_i1	539	344.124	0	0
lpl2_a_DN10083_c0_g1_i1	667	466.496	0	0
lpl2_a_DN10002_c0_g1_i1	1090	887.428	1	1.75764
lpl2_a_DN10084_c0_g1_i1	836	633.682	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1383.43	0	0
lpl2_a_DN10080_c0_g1_i1	1181	978.428	0	0
lpl2_a_DN10036_c0_g1_i1	617	418.178	0	0
lpl2_a_DN10031_c0_g1_i1	563	366.752	0	0
lpl2_a_DN10018_c0_g1_i1	686	485.031	1	3.21583
lpl2_a_DN10066_c0_g1_i1	625	425.727	1	3.6638
lpl2_a_DN10089_c0_g1_i1	723	521.537	0	0
lpl2_a_DN10074_c0_g1_i1	744	542.3	1	2.87622
lpl2_a_DN10033_c0_g1_i1	648	448.107	0	0
lpl2_a_DN10071_c0_g1_i1	791	588.953	2	5.29678
lpl2_a_DN13383_c0_g1_i1	544	348.906	1	4.47048
lpl2_a_DN13393_c0_g1_i1	718	516.675	0	0
lpl2_a_DN13366_c0_g1_i1	1068	865.428	2	3.60464
lpl2_a_DN13397_c0_g1_i1	530	335.801	0	0
lpl2_a_DN13321_c0_g1_i1	1043	840.428	1	1.85593
lpl2_a_DN13314_c0_g1_i1	742	540.348	0	0
lpl2_a_DN13302_c0_g1_i1	590	392.155	1	3.97745
lpl2_a_DN13375_c0_g1_i1	502	309.856	0	0
lpl2_a_DN13323_c0_g1_i1	616	417.216	0	0
lpl2_a_DN12347_c0_g1_i1	675	474.328	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1232.43	0	0
lpl2_a_DN12354_c0_g1_i1	663	462.66	0	0
lpl2_a_DN12357_c0_g1_i1	586	388.47	0	0
lpl2_a_DN12358_c0_g1_i1	561	364.785	0	0
lpl2_a_DN12389_c0_g1_i1	536	341.495	0	0
lpl2_a_DN12310_c0_g1_i1	658	457.865	1	3.40663
lpl2_a_DN12301_c0_g1_i1	851	648.625	1	2.40474
lpl2_a_DN12312_c0_g1_i1	1213	1010.43	0	0
lpl2_a_DN12314_c0_g1_i1	552	356.368	1	4.37688
lpl2_a_DN12376_c0_g1_i1	2602	2399.43	1	0.650062
lpl2_a_DN12399_c0_g1_i1	1360	1157.43	0	0
lpl2_a_DN12380_c0_g1_i1	2072	1869.43	3	2.50308
lpl2_a_DN12378_c0_g1_i1	558	362.013	0	0
lpl2_a_DN12341_c0_g1_i1	648	448.107	0	0
lpl2_a_DN12351_c0_g1_i1	587	389.435	0	0
lpl2_a_DN12377_c0_g1_i1	1167	964.428	1	1.61731
lpl2_a_DN12327_c0_g1_i1	608	409.548	0	0
lpl2_a_DN12344_c0_g1_i1	570	373.354	0	0
lpl2_a_DN12350_c0_g1_i1	622	422.916	2	7.3763
lpl2_a_DN12395_c0_g1_i1	509	316.062	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1282.43	1	1.21627
lpl2_a_DN12339_c0_g1_i1	948	745.566	1	2.09207
lpl2_a_DN12392_c0_g1_i1	691	489.988	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1460.43	0	0
lpl2_a_DN12397_c0_g1_i1	1020	817.428	1	1.90815
lpl2_a_DN12306_c0_g1_i1	1176	973.428	0	0
lpl2_a_DN12308_c0_g1_i1	1298	1095.43	0	0
lpl2_a_DN12324_c0_g1_i1	1365	1162.43	1	1.34183
lpl2_a_DN23472_c0_g1_i1	863	660.625	3	7.08319
lpl2_a_DN23475_c0_g1_i1	760	558.056	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1113.43	1	1.40088
lpl2_a_DN23430_c0_g1_i1	765	563.056	0	0
lpl2_a_DN23485_c0_g1_i1	767	565.056	0	0
lpl2_a_DN23495_c0_g1_i1	788	585.953	0	0
lpl2_a_DN23441_c0_g1_i1	784	582.004	0	0
lpl2_a_DN23459_c0_g1_i1	568	371.488	0	0
lpl2_a_DN23452_c0_g1_i1	514	320.659	0	0
lpl2_a_DN23487_c0_g1_i1	719	517.675	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2085.43	3	2.24382
lpl2_a_DN1531_c0_g2_i1	850	647.625	0	0
lpl2_a_DN1532_c0_g1_i1	883	680.566	0	0
lpl2_a_DN1532_c0_g1_i2	813	610.848	0	0
lpl2_a_DN1532_c0_g2_i1	1159	956.428	2	3.26167
lpl2_a_DN1532_c1_g1_i1	515	321.63	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1062.43	4	5.8725
lpl2_a_DN1552_c0_g1_i1	1638	1435.43	3	3.25989
lpl2_a_DN1554_c0_g1_i1	674	473.412	1	3.29476
lpl2_a_DN1554_c0_g2_i1	1191	988.428	0	0
lpl2_a_DN1598_c0_g1_i1	6478	6275.43	3	0.74566
lpl2_a_DN1598_c0_g2_i1	501	308.856	1	5.05018
lpl2_a_DN1598_c0_g3_i1	2016	1813.43	1	0.860127
lpl2_a_DN1598_c2_g1_i1	1345	1142.43	0	0
lpl2_a_DN1594_c0_g1_i1	643	443.265	0	0
lpl2_a_DN1575_c2_g3_i1	782	580.004	35.9454	96.6661
lpl2_a_DN1549_c0_g1_i1	737	535.396	0	0
lpl2_a_DN1549_c0_g2_i1	648	448.107	0	0
lpl2_a_DN1590_c0_g1_i1	929	726.566	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1361.43	0	0
lpl2_a_DN1506_c0_g1_i1	559	362.883	0	0
lpl2_a_DN1506_c0_g2_i1	502	309.856	1	5.03388
lpl2_a_DN1506_c0_g3_i1	607	408.548	0	0
lpl2_a_DN1561_c0_g1_i1	654	453.946	2	6.87208
lpl2_a_DN1544_c0_g1_i1	839	636.682	0	0
lpl2_a_DN1544_c0_g2_i1	1780	1577.43	1	0.988811
lpl2_a_DN1544_c0_g3_i1	583	385.643	1	4.04462
lpl2_a_DN1544_c0_g4_i1	3395	3192.43	3	1.46576
lpl2_a_DN1548_c0_g1_i1	1095	892.428	0	0
lpl2_a_DN1581_c0_g1_i1	942	739.566	1	2.10904
lpl2_a_DN1581_c1_g1_i1	924	721.566	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1114.43	0	0
lpl2_a_DN1581_c1_g2_i1	807	604.848	0	0
lpl2_a_DN1581_c2_g1_i1	664	463.619	0	0
lpl2_a_DN1522_c0_g1_i1	1146	943.428	0	0
lpl2_a_DN1550_c0_g1_i1	536	341.495	17.0493	77.8727
lpl2_a_DN1577_c0_g1_i1	607	408.548	0	0
lpl2_a_DN1577_c0_g2_i1	1102	899.428	0	0
lpl2_a_DN1587_c0_g1_i1	648	448.107	1	3.48082
lpl2_a_DN1537_c0_g1_i2	1348	1145.43	0	0
lpl2_a_DN1537_c0_g1_i3	2075	1872.43	0	0
lpl2_a_DN1537_c0_g2_i1	544	348.906	0	0
lpl2_a_DN1513_c0_g1_i1	823	620.794	2	5.02511
lpl2_a_DN1583_c0_g1_i1	854	651.625	0	0
lpl2_a_DN1583_c0_g2_i1	1289	1086.43	1	1.43569
lpl2_a_DN1556_c0_g1_i1	556	360.078	0.752243	3.25855
lpl2_a_DN1556_c0_g2_i1	2016	1813.43	1.24776	1.07323
lpl2_a_DN1556_c0_g3_i1	1281	1078.43	0	0
lpl2_a_DN1569_c0_g2_i2	1189	986.428	0	0
lpl2_a_DN1555_c0_g1_i1	1321	1118.43	0	0
lpl2_a_DN1555_c0_g2_i1	1113	910.428	0	0
lpl2_a_DN1555_c0_g2_i2	1376	1173.43	0	0
