target_id	length	eff_length	est_counts	tpm
lpl2_a_DN22_c0_g1_i32	703	540.315	1.5178	1.48559
lpl2_a_DN86_c0_g1_i1	15392	15229.2	19	0.659791
lpl2_a_DN47_c0_g1_i3	1024	861.206	1	0.614077
lpl2_a_DN55_c0_g1_i1	1469	1306.21	1.42925	0.578664
lpl2_a_DN55_c0_g2_i2	2679	2516.21	2	0.420353
lpl2_a_DN38_c0_g1_i2	2502	2339.21	6.99987	1.58253
lpl2_a_DN38_c0_g1_i4	2569	2406.21	0.000125543	2.75924e-05
lpl2_a_DN51_c0_g1_i9	3183	3020.21	7	1.22572
lpl2_a_DN68_c0_g1_i1	1272	1109.21	1	0.47678
lpl2_a_DN68_c0_g2_i1	559	397.116	0	0
lpl2_a_DN44_c0_g1_i7	3132	2969.21	13504.7	2405.33
lpl2_a_DN18_c0_g1_i8	6303	6140.21	260.052	22.3979
lpl2_a_DN46_c0_g1_i1	945	782.206	0	0
lpl2_a_DN46_c0_g4_i1	2470	2307.21	3	0.687646
lpl2_a_DN2_c0_g1_i2	2818	2655.21	27	5.37769
lpl2_a_DN94_c0_g2_i1	2961	2798.21	5	0.944975
lpl2_a_DN94_c0_g3_i1	850	687.206	0	0
lpl2_a_DN36_c0_g1_i1	2156	1993.21	0	0
lpl2_a_DN36_c0_g2_i1	3414	3251.21	4	0.650647
lpl2_a_DN26_c0_g1_i1	2852	2689.21	1	0.196655
lpl2_a_DN26_c0_g2_i1	2924	2761.21	2.47232	0.473518
lpl2_a_DN14_c0_g1_i28	1661	1498.21	6.54887	2.31166
lpl2_a_DN14_c2_g1_i1	1535	1372.21	18.0428	6.95366
lpl2_a_DN7_c0_g1_i3	1170	1007.21	16.9704	8.91054
lpl2_a_DN87_c0_g1_i2	2020	1857.21	0	0
lpl2_a_DN87_c0_g1_i3	3115	2952.21	3	0.537409
lpl2_a_DN87_c0_g2_i1	637	474.403	0	0
lpl2_a_DN87_c1_g1_i1	1200	1037.21	0	0
lpl2_a_DN87_c1_g2_i1	605	442.613	0	0
lpl2_a_DN97_c0_g1_i4	11321	11158.2	7.31768	0.346824
lpl2_a_DN97_c0_g1_i5	3637	3474.21	0	0
lpl2_a_DN84_c0_g1_i1	744	581.263	3	2.72947
lpl2_a_DN12_c0_g1_i2	585	422.892	42.1771	52.7445
lpl2_a_DN28_c0_g1_i4	5108	4945.21	36.0086	3.85081
lpl2_a_DN28_c1_g1_i1	12541	12378.2	40.2721	1.72059
lpl2_a_DN57_c0_g1_i1	579	416.892	0	0
lpl2_a_DN34_c0_g1_i1	2565	2402.21	1	0.220151
lpl2_a_DN34_c0_g2_i1	1086	923.206	1	0.572838
lpl2_a_DN66_c0_g1_i1	1380	1217.21	0	0
lpl2_a_DN66_c0_g2_i1	1142	979.206	2	1.08015
lpl2_a_DN95_c0_g1_i4	6191	6028.21	15.7106	1.37827
lpl2_a_DN95_c0_g2_i1	4030	3867.21	18.2894	2.50111
lpl2_a_DN92_c0_g1_i2	1124	961.206	2	1.10038
lpl2_a_DN92_c0_g1_i3	882	719.206	0	0
lpl2_a_DN92_c1_g1_i1	2627	2464.21	2	0.429223
lpl2_a_DN92_c1_g1_i3	1089	926.206	0	0
lpl2_a_DN92_c1_g1_i4	811	648.206	1	0.815863
lpl2_a_DN92_c1_g2_i1	968	805.206	1	0.656785
lpl2_a_DN70_c0_g1_i2	777	614.263	1.4846	1.27816
lpl2_a_DN70_c0_g1_i8	767	604.263	3.87319	3.38979
lpl2_a_DN27_c0_g1_i11	4502	4339.21	0	0
lpl2_a_DN27_c0_g1_i3	3636	3473.21	28	4.26341
lpl2_a_DN27_c1_g1_i1	1126	963.206	0	0
lpl2_a_DN39_c0_g1_i6	3649	3486.21	12	1.82036
lpl2_a_DN74_c0_g1_i1	1099	936.206	0	0
lpl2_a_DN74_c0_g2_i1	1698	1535.21	0	0
lpl2_a_DN42_c0_g1_i12	4028	3865.21	7.89236	1.07985
lpl2_a_DN42_c1_g1_i7	8141	7978.21	46.7831	3.10109
lpl2_a_DN91_c1_g1_i1	696	533.315	8	7.93298
lpl2_a_DN4_c0_g1_i1	3444	3281.21	28	4.51289
lpl2_a_DN54_c0_g1_i2	1644	1481.21	0	0
lpl2_a_DN54_c0_g1_i3	1663	1500.21	0	0
lpl2_a_DN31_c0_g1_i14	1042	879.206	38.3331	23.0576
lpl2_a_DN31_c0_g1_i15	780	617.263	62.3271	53.3994
lpl2_a_DN64_c0_g1_i3	2674	2511.21	16	3.36952
lpl2_a_DN48_c0_g1_i2	1280	1117.21	6	2.84019
lpl2_a_DN48_c0_g1_i4	844	681.206	0	0
lpl2_a_DN24_c0_g1_i2	1458	1295.21	36	14.6992
lpl2_a_DN24_c1_g1_i1	522	360.469	0	0
lpl2_a_DN65_c0_g1_i1	4401	4238.21	0	0
lpl2_a_DN65_c0_g2_i2	5288	5125.21	5	0.515928
lpl2_a_DN49_c0_g2_i1	2748	2585.21	1	0.204567
lpl2_a_DN49_c0_g3_i2	2464	2301.21	0	0
lpl2_a_DN72_c0_g1_i1	503	341.693	0	0
lpl2_a_DN67_c0_g1_i1	1283	1120.21	21	9.91406
lpl2_a_DN60_c0_g1_i1	1605	1442.21	2	0.733386
lpl2_a_DN60_c0_g2_i1	2298	2135.21	6	1.48608
lpl2_a_DN53_c0_g1_i2	648	485.403	0	0
lpl2_a_DN69_c0_g1_i3	4357	4194.21	14	1.76526
lpl2_a_DN29_c0_g1_i3	4006	3843.21	4	0.550423
lpl2_a_DN29_c1_g1_i1	2217	2054.21	5	1.28723
lpl2_a_DN29_c1_g2_i1	2705	2542.21	0	0
lpl2_a_DN56_c0_g1_i6	6402	6239.21	4.48795	0.380407
lpl2_a_DN9_c0_g1_i1	819	656.206	23.5949	19.0155
lpl2_a_DN9_c0_g1_i2	1141	978.206	0	0
lpl2_a_DN82_c0_g1_i3	7395	7232.21	4	0.292496
lpl2_a_DN82_c1_g1_i1	2229	2066.21	1	0.255951
lpl2_a_DN82_c1_g2_i1	1122	959.206	0	0
lpl2_a_DN6_c0_g1_i3	4846	4683.21	0	0
lpl2_a_DN6_c0_g1_i6	4904	4741.21	1	0.111543
lpl2_a_DN83_c0_g1_i5	2255	2092.21	2.3413	0.59181
lpl2_a_DN83_c0_g1_i6	2084	1921.21	2.6587	0.731857
lpl2_a_DN99_c0_g2_i2	8398	8235.21	2	0.128436
lpl2_a_DN98_c0_g1_i2	1435	1272.21	1	0.415693
lpl2_a_DN98_c0_g1_i4	1535	1372.21	1	0.385399
lpl2_a_DN0_c0_g1_i1	2661	2498.21	5.19795	1.10036
lpl2_a_DN0_c0_g1_i4	2716	2553.21	0	0
lpl2_a_DN19_c0_g1_i2	2848	2685.21	2	0.393897
lpl2_a_DN13_c0_g1_i14	7766	7603.21	125.133	8.70369
lpl2_a_DN13_c0_g1_i19	3737	3574.21	100.497	14.8698
lpl2_a_DN13_c0_g1_i24	4572	4409.21	1089.54	130.681
lpl2_a_DN3_c0_g1_i6	3153	2990.21	4	0.707439
lpl2_a_DN15_c0_g1_i12	636	473.403	1.19969	1.34019
lpl2_a_DN15_c0_g1_i3	601	438.774	0	0
lpl2_a_DN15_c0_g1_i5	521	359.469	313.849	461.732
lpl2_a_DN43_c0_g1_i1	1081	918.206	1	0.575957
lpl2_a_DN90_c0_g1_i2	2048	1885.21	3	0.841574
lpl2_a_DN90_c0_g2_i1	525	363.469	0	0
lpl2_a_DN17_c0_g1_i1	640	477.403	0	0
lpl2_a_DN63_c0_g1_i10	4763	4600.21	16	1.83939
lpl2_a_DN63_c0_g1_i13	669	506.315	1	1.0445
lpl2_a_DN23002_c0_g1_i1	802	639.206	0	0
lpl2_a_DN23029_c0_g1_i1	1107	944.206	0	0
lpl2_a_DN23088_c0_g1_i1	554	392.296	0	0
lpl2_a_DN23063_c0_g1_i1	746	583.263	1	0.906704
lpl2_a_DN23001_c0_g1_i1	544	382.367	0	0
lpl2_a_DN23087_c0_g1_i1	634	471.489	0	0
lpl2_a_DN23083_c0_g1_i1	563	401.116	0	0
lpl2_a_DN23032_c0_g1_i1	1249	1086.21	0	0
lpl2_a_DN23017_c0_g1_i1	675	512.315	1	1.03227
lpl2_a_DN23067_c0_g1_i1	818	655.206	1	0.807146
lpl2_a_DN23040_c0_g1_i1	728	565.263	16.2684	15.2203
lpl2_a_DN23049_c0_g1_i1	1375	1212.21	1	0.436268
lpl2_a_DN23094_c0_g1_i1	536	374.402	0	0
lpl2_a_DN23008_c0_g1_i1	1178	1015.21	0	0
lpl2_a_DN23091_c0_g1_i1	913	750.206	1	0.704936
lpl2_a_DN23072_c0_g1_i1	861	698.206	0	0
lpl2_a_DN23075_c0_g1_i1	1827	1664.21	0	0
lpl2_a_DN23082_c0_g1_i1	1626	1463.21	2	0.722861
lpl2_a_DN4674_c0_g2_i1	921	758.206	0	0
lpl2_a_DN4673_c0_g2_i1	549	387.332	0	0
lpl2_a_DN4660_c0_g1_i1	557	395.189	2	2.67643
lpl2_a_DN4646_c0_g1_i1	1258	1095.21	0	0
lpl2_a_DN1459_c0_g1_i1	774	611.263	2	1.73034
lpl2_a_DN1412_c0_g2_i1	1771	1608.21	1	0.328843
lpl2_a_DN1412_c0_g3_i1	619	456.532	0	0
lpl2_a_DN1454_c0_g1_i2	1204	1041.21	2	1.01584
lpl2_a_DN1456_c0_g2_i1	1115	952.206	0	0
lpl2_a_DN1416_c0_g1_i1	664	501.315	0	0
lpl2_a_DN1489_c0_g2_i1	869	706.206	0	0
lpl2_a_DN1481_c0_g1_i1	616	453.573	0	0
lpl2_a_DN1430_c1_g1_i1	891	728.206	3	2.1787
lpl2_a_DN1453_c0_g1_i1	616	453.573	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1271.21	0	0
lpl2_a_DN1453_c0_g3_i2	990	827.206	0	0
lpl2_a_DN1407_c0_g1_i1	1188	1025.21	0	0
lpl2_a_DN1407_c0_g2_i1	733	570.263	0	0
lpl2_a_DN1433_c0_g1_i1	564	402.08	0	0
lpl2_a_DN1433_c0_g2_i1	789	626.263	0	0
lpl2_a_DN1433_c0_g3_i1	658	495.315	0	0
lpl2_a_DN1462_c0_g1_i1	873	710.206	1	0.744639
lpl2_a_DN1462_c0_g2_i1	510	348.566	0	0
lpl2_a_DN1446_c0_g1_i1	517	355.501	0	0
lpl2_a_DN1418_c0_g1_i2	1375	1212.21	0	0
lpl2_a_DN1413_c0_g1_i2	645	482.403	0	0
lpl2_a_DN1413_c0_g1_i4	1384	1221.21	0	0
lpl2_a_DN1408_c0_g2_i1	638	475.403	0	0
lpl2_a_DN1482_c0_g1_i1	677	514.315	0	0
lpl2_a_DN1444_c0_g1_i1	1096	933.206	1	0.566699
lpl2_a_DN1490_c0_g1_i1	1534	1371.21	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1621.21	2	0.652412
lpl2_a_DN1420_c0_g1_i1	576	413.93	0	0
lpl2_a_DN1421_c0_g1_i2	1173	1010.21	1	0.523504
lpl2_a_DN1499_c0_g1_i2	1687	1524.21	0	0
lpl2_a_DN1404_c0_g1_i1	1205	1042.21	3	1.52229
lpl2_a_DN1404_c0_g2_i1	1297	1134.21	0	0
lpl2_a_DN1428_c0_g2_i1	3815	3652.21	0	0
lpl2_a_DN1428_c0_g3_i1	4489	4326.21	0	0
lpl2_a_DN1469_c0_g1_i3	786	623.263	0	0
lpl2_a_DN1440_c2_g1_i1	805	642.206	2	1.64697
lpl2_a_DN1440_c2_g2_i1	1561	1398.21	0	0
lpl2_a_DN1455_c0_g1_i2	1041	878.206	0	0
lpl2_a_DN1464_c0_g1_i1	843	680.206	0	0
lpl2_a_DN1464_c0_g1_i2	1278	1115.21	2	0.948429
lpl2_a_DN1450_c0_g1_i1	718	555.315	0	0
lpl2_a_DN1494_c0_g1_i1	1424	1261.21	0	0
lpl2_a_DN1494_c0_g2_i1	1486	1323.21	3	1.19901
lpl2_a_DN1437_c0_g1_i1	592	429.853	0	0
lpl2_a_DN1461_c0_g1_i1	959	796.206	0	0
lpl2_a_DN1493_c0_g1_i1	1663	1500.21	1	0.352516
lpl2_a_DN1493_c0_g2_i1	3165	3002.21	3	0.528458
lpl2_a_DN1475_c0_g1_i1	838	675.206	0	0
lpl2_a_DN1449_c0_g1_i1	1784	1621.21	3	0.978618
lpl2_a_DN1449_c0_g2_i1	1047	884.206	0	0
lpl2_a_DN1487_c0_g1_i1	618	455.532	0	0
lpl2_a_DN1487_c0_g2_i2	540	378.402	0	0
lpl2_a_DN1480_c0_g1_i1	521	359.469	0	0
lpl2_a_DN1423_c0_g1_i3	1170	1007.21	1	0.525064
lpl2_a_DN1431_c0_g1_i1	1222	1059.21	0	0
lpl2_a_DN1463_c0_g1_i1	687	524.315	0	0
lpl2_a_DN1463_c0_g2_i1	1248	1085.21	0	0
lpl2_a_DN1435_c0_g2_i2	3259	3096.21	0	0
lpl2_a_DN1498_c0_g1_i1	1010	847.206	0	0
lpl2_a_DN1498_c0_g2_i1	1383	1220.21	1	0.433408
lpl2_a_DN1497_c0_g1_i1	603	440.694	0	0
lpl2_a_DN1497_c0_g2_i1	731	568.263	0	0
lpl2_a_DN1468_c0_g1_i2	720	557.315	0	0
lpl2_a_DN1401_c0_g1_i2	1108	945.206	0	0
lpl2_a_DN1401_c0_g2_i1	800	637.206	0	0
lpl2_a_DN1401_c0_g3_i1	732	569.263	0	0
lpl2_a_DN1485_c0_g1_i1	1066	903.206	0	0
lpl2_a_DN1445_c0_g1_i1	564	402.08	0	0
lpl2_a_DN1445_c0_g2_i1	684	521.315	0	0
lpl2_a_DN1491_c0_g1_i1	618	455.532	0	0
lpl2_a_DN1439_c0_g1_i1	1825	1662.21	0	0
lpl2_a_DN1439_c0_g2_i1	690	527.315	0	0
lpl2_a_DN1439_c0_g3_i1	1036	873.206	0	0
lpl2_a_DN1483_c0_g1_i1	2002	1839.21	1	0.287541
lpl2_a_DN1483_c0_g3_i1	2085	1922.21	0	0
lpl2_a_DN1474_c0_g1_i2	978	815.206	0	0
lpl2_a_DN1474_c0_g1_i3	758	595.263	0	0
lpl2_a_DN1474_c0_g2_i3	862	699.206	0	0
lpl2_a_DN1417_c0_g1_i1	1125	962.206	1	0.549619
lpl2_a_DN1417_c0_g2_i1	2720	2557.21	0	0
lpl2_a_DN1417_c1_g3_i1	697	534.315	0	0
lpl2_a_DN3299_c0_g1_i1	736	573.263	0	0
lpl2_a_DN3299_c1_g1_i1	641	478.403	0	0
lpl2_a_DN3249_c0_g1_i1	684	521.315	0	0
lpl2_a_DN3249_c0_g1_i2	535	373.402	0	0
lpl2_a_DN3253_c0_g1_i1	1382	1219.21	0	0
lpl2_a_DN3220_c0_g1_i1	668	505.315	0	0
lpl2_a_DN3294_c0_g1_i1	1133	970.206	8	4.3607
lpl2_a_DN3238_c0_g1_i1	1423	1260.21	0	0
lpl2_a_DN3247_c0_g1_i1	806	643.206	0	0
lpl2_a_DN3247_c0_g2_i1	664	501.315	2	2.10984
lpl2_a_DN3221_c0_g1_i1	1655	1492.21	2	0.708812
lpl2_a_DN3213_c0_g1_i1	1028	865.206	0	0
lpl2_a_DN3234_c0_g1_i1	1071	908.206	0	0
lpl2_a_DN3218_c0_g1_i1	786	623.263	0	0
lpl2_a_DN3282_c0_g1_i2	944	781.206	0	0
lpl2_a_DN3255_c0_g1_i1	1722	1559.21	1	0.339177
lpl2_a_DN3297_c0_g1_i1	573	411.005	2	2.57343
lpl2_a_DN3297_c0_g2_i1	583	420.892	1	1.25649
lpl2_a_DN3259_c0_g1_i1	542	380.367	0	0
lpl2_a_DN3279_c0_g1_i1	535	373.402	0	0
lpl2_a_DN3279_c0_g2_i1	572	410.005	0	0
lpl2_a_DN3233_c0_g1_i1	527	365.435	2.00009	2.89446
lpl2_a_DN3209_c0_g1_i1	666	503.315	0	0
lpl2_a_DN3285_c0_g1_i1	662	499.315	0	0
lpl2_a_DN3211_c0_g1_i1	1163	1000.21	1	0.528738
lpl2_a_DN3211_c0_g1_i2	1098	935.206	0	0
lpl2_a_DN3204_c0_g1_i1	513	351.566	0	0
lpl2_a_DN10040_c0_g1_i1	540	378.402	1	1.39758
lpl2_a_DN10095_c0_g1_i1	551	389.332	0	0
lpl2_a_DN10048_c0_g1_i1	577	414.892	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1210.21	0	0
lpl2_a_DN10009_c0_g1_i1	657	494.315	0	0
lpl2_a_DN10067_c0_g1_i1	572	410.005	0	0
lpl2_a_DN10047_c0_g1_i1	1159	996.206	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1246.21	0	0
lpl2_a_DN10098_c0_g1_i1	1007	844.206	0	0
lpl2_a_DN10052_c0_g1_i1	612	449.573	0	0
lpl2_a_DN10034_c0_g1_i1	710	547.315	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1130.21	0	0
lpl2_a_DN10059_c0_g1_i1	538	376.402	0	0
lpl2_a_DN10044_c0_g1_i1	687	524.315	0	0
lpl2_a_DN10027_c0_g1_i1	539	377.402	1	1.40128
lpl2_a_DN10083_c0_g1_i1	667	504.315	0	0
lpl2_a_DN10002_c0_g1_i1	1090	927.206	1	0.570366
lpl2_a_DN10084_c0_g1_i1	836	673.206	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1423.21	0	0
lpl2_a_DN10080_c0_g1_i1	1181	1018.21	0	0
lpl2_a_DN10036_c0_g1_i1	617	454.532	0	0
lpl2_a_DN10031_c0_g1_i1	563	401.116	0	0
lpl2_a_DN10018_c0_g1_i1	686	523.315	0	0
lpl2_a_DN10066_c0_g1_i1	625	462.532	1	1.14338
lpl2_a_DN10089_c0_g1_i1	723	560.315	0	0
lpl2_a_DN10074_c0_g1_i1	744	581.263	1	0.909824
lpl2_a_DN10033_c0_g1_i1	648	485.403	0	0
lpl2_a_DN10071_c0_g1_i1	791	628.263	2	1.68352
lpl2_a_DN13383_c0_g1_i1	544	382.367	0	0
lpl2_a_DN13393_c0_g1_i1	718	555.315	0	0
lpl2_a_DN13366_c0_g1_i1	1068	905.206	0	0
lpl2_a_DN13397_c0_g1_i1	530	368.435	0	0
lpl2_a_DN13321_c0_g1_i1	1043	880.206	0	0
lpl2_a_DN13314_c0_g1_i1	742	579.263	0	0
lpl2_a_DN13302_c0_g1_i1	590	427.853	1	1.23605
lpl2_a_DN13375_c0_g1_i1	502	340.693	0	0
lpl2_a_DN13323_c0_g1_i1	616	453.573	0	0
lpl2_a_DN12347_c0_g1_i1	675	512.315	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1272.21	1	0.415693
lpl2_a_DN12354_c0_g1_i1	663	500.315	0	0
lpl2_a_DN12357_c0_g1_i1	586	423.892	0	0
lpl2_a_DN12358_c0_g1_i1	561	399.116	0	0
lpl2_a_DN12389_c0_g1_i1	536	374.402	0	0
lpl2_a_DN12310_c0_g1_i1	658	495.315	0	0
lpl2_a_DN12301_c0_g1_i1	851	688.206	0	0
lpl2_a_DN12312_c0_g1_i1	1213	1050.21	0	0
lpl2_a_DN12314_c0_g1_i1	552	390.296	0	0
lpl2_a_DN12376_c0_g1_i1	2602	2439.21	2	0.433622
lpl2_a_DN12399_c0_g1_i1	1360	1197.21	1	0.441734
lpl2_a_DN12380_c0_g1_i1	2072	1909.21	0	0
lpl2_a_DN12378_c0_g1_i1	558	396.116	0	0
lpl2_a_DN12341_c0_g1_i1	648	485.403	0	0
lpl2_a_DN12351_c0_g1_i1	587	424.892	0	0
lpl2_a_DN12377_c0_g1_i1	1167	1004.21	1	0.526632
lpl2_a_DN12327_c0_g1_i1	608	445.573	0	0
lpl2_a_DN12344_c0_g1_i1	570	408.043	0	0
lpl2_a_DN12350_c0_g1_i1	622	459.532	0	0
lpl2_a_DN12395_c0_g1_i1	509	347.661	1	1.52116
lpl2_a_DN12321_c0_g1_i1	1485	1322.21	3	1.19992
lpl2_a_DN12339_c0_g1_i1	948	785.206	0	0
lpl2_a_DN12392_c0_g1_i1	691	528.315	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1500.21	0	0
lpl2_a_DN12397_c0_g1_i1	1020	857.206	1	0.616943
lpl2_a_DN12306_c0_g1_i1	1176	1013.21	0	0
lpl2_a_DN12308_c0_g1_i1	1298	1135.21	0	0
lpl2_a_DN12324_c0_g1_i1	1365	1202.21	0	0
lpl2_a_DN23472_c0_g1_i1	863	700.206	0	0
lpl2_a_DN23475_c0_g1_i1	760	597.263	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1153.21	1	0.458589
lpl2_a_DN23430_c0_g1_i1	765	602.263	0	0
lpl2_a_DN23485_c0_g1_i1	767	604.263	0	0
lpl2_a_DN23495_c0_g1_i1	788	625.263	1	0.845799
lpl2_a_DN23441_c0_g1_i1	784	621.263	1	0.851245
lpl2_a_DN23459_c0_g1_i1	568	406.043	0	0
lpl2_a_DN23452_c0_g1_i1	514	352.566	0	0
lpl2_a_DN23487_c0_g1_i1	719	556.315	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2125.21	3	0.746535
lpl2_a_DN1531_c0_g2_i1	850	687.206	0	0
lpl2_a_DN1532_c0_g1_i1	883	720.206	0	0
lpl2_a_DN1532_c0_g1_i2	813	650.206	0	0
lpl2_a_DN1532_c0_g2_i1	1159	996.206	0	0
lpl2_a_DN1532_c1_g1_i1	515	353.501	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1102.21	0	0
lpl2_a_DN1552_c0_g1_i1	1638	1475.21	1	0.35849
lpl2_a_DN1554_c0_g1_i1	674	511.315	0	0
lpl2_a_DN1554_c0_g2_i1	1191	1028.21	0	0
lpl2_a_DN1598_c0_g1_i1	6478	6315.21	26	2.17729
lpl2_a_DN1598_c0_g2_i1	501	339.693	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1853.21	0	0
lpl2_a_DN1598_c2_g1_i1	1345	1182.21	0	0
lpl2_a_DN1594_c0_g1_i1	643	480.403	0	0
lpl2_a_DN1575_c2_g3_i1	782	619.263	85.6418	73.1376
lpl2_a_DN1549_c0_g1_i1	737	574.263	0	0
lpl2_a_DN1549_c0_g2_i1	648	485.403	0	0
lpl2_a_DN1590_c0_g1_i1	929	766.206	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1401.21	3	1.13227
lpl2_a_DN1506_c0_g1_i1	559	397.116	0	0
lpl2_a_DN1506_c0_g2_i1	502	340.693	0	0
lpl2_a_DN1506_c0_g3_i1	607	444.573	0	0
lpl2_a_DN1561_c0_g1_i1	654	491.315	1	1.07639
lpl2_a_DN1544_c0_g1_i1	839	676.206	3	2.34624
lpl2_a_DN1544_c0_g2_i1	1780	1617.21	0	0
lpl2_a_DN1544_c0_g3_i1	583	420.892	1	1.25649
lpl2_a_DN1544_c0_g4_i1	3395	3232.21	0	0
lpl2_a_DN1548_c0_g1_i1	1095	932.206	0	0
lpl2_a_DN1581_c0_g1_i1	942	779.206	0	0
lpl2_a_DN1581_c1_g1_i1	924	761.206	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1154.21	0	0
lpl2_a_DN1581_c1_g2_i1	807	644.206	0	0
lpl2_a_DN1581_c2_g1_i1	664	501.315	2	2.10984
lpl2_a_DN1522_c0_g1_i1	1146	983.206	0	0
lpl2_a_DN1550_c0_g1_i1	536	374.402	12.0158	16.9725
lpl2_a_DN1577_c0_g1_i1	607	444.573	0	0
lpl2_a_DN1577_c0_g2_i1	1102	939.206	0	0
lpl2_a_DN1587_c0_g1_i1	648	485.403	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1185.21	0	0
lpl2_a_DN1537_c0_g1_i3	2075	1912.21	0	0
lpl2_a_DN1537_c0_g2_i1	544	382.367	0	0
lpl2_a_DN1513_c0_g1_i1	823	660.206	1	0.801034
lpl2_a_DN1583_c0_g1_i1	854	691.206	0	0
lpl2_a_DN1583_c0_g2_i1	1289	1126.21	0	0
lpl2_a_DN1556_c0_g1_i1	556	394.189	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1853.21	0	0
lpl2_a_DN1556_c0_g3_i1	1281	1118.21	1	0.472942
lpl2_a_DN1569_c0_g2_i2	1189	1026.21	0	0
lpl2_a_DN1555_c0_g1_i1	1321	1158.21	0	0
lpl2_a_DN1555_c0_g2_i1	1113	950.206	1	0.55656
lpl2_a_DN1555_c0_g2_i2	1376	1213.21	0	0
lpl2_a_DN1507_c0_g1_i1	595	432.814	0	0
lpl2_a_DN1519_c0_g1_i1	1210	1047.21	0	0
lpl2_a_DN1568_c0_g1_i1	786	623.263	0	0
lpl2_a_DN1568_c0_g2_i1	803	640.206	0	0
lpl2_a_DN1566_c0_g1_i2	2902	2739.21	3	0.579197
