target_id	length	eff_length	est_counts	tpm
lpl2_a_DN3211_c0_g1_i2	1098	917.271	0	0
lpl2_a_DN3204_c0_g1_i1	513	336.002	0	0
lpl2_a_DN10040_c0_g1_i1	540	362.267	0	0
lpl2_a_DN10095_c0_g1_i1	551	373.099	0	0
lpl2_a_DN10048_c0_g1_i1	577	398.534	3	7.15107
lpl2_a_DN10099_c0_g1_i1	1373	1192.27	1	0.796782
lpl2_a_DN10009_c0_g1_i1	657	477.157	1	1.99092
lpl2_a_DN10067_c0_g1_i1	572	393.606	0	0
lpl2_a_DN10047_c0_g1_i1	1159	978.271	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1228.27	0	0
lpl2_a_DN10098_c0_g1_i1	1007	826.271	0	0
lpl2_a_DN10052_c0_g1_i1	612	433.116	0	0
lpl2_a_DN10034_c0_g1_i1	710	529.556	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1112.27	1	0.854091
lpl2_a_DN10059_c0_g1_i1	538	360.267	0	0
lpl2_a_DN10044_c0_g1_i1	687	506.84	0	0
lpl2_a_DN10027_c0_g1_i1	539	361.267	0	0
lpl2_a_DN10083_c0_g1_i1	667	487.113	0	0
lpl2_a_DN10002_c0_g1_i1	1090	909.271	0	0
lpl2_a_DN10084_c0_g1_i1	836	655.406	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1405.27	0	0
lpl2_a_DN10080_c0_g1_i1	1181	1000.27	0	0
lpl2_a_DN10036_c0_g1_i1	617	438.076	1	2.16853
lpl2_a_DN10031_c0_g1_i1	563	384.82	0	0
lpl2_a_DN10018_c0_g1_i1	686	505.84	0	0
lpl2_a_DN10066_c0_g1_i1	625	445.873	0	0
lpl2_a_DN10089_c0_g1_i1	723	542.508	0	0
lpl2_a_DN10074_c0_g1_i1	744	563.457	1	1.68598
lpl2_a_DN10033_c0_g1_i1	648	468.373	0	0
lpl2_a_DN10071_c0_g1_i1	791	610.406	0	0
lpl2_a_DN13383_c0_g1_i1	544	366.167	0	0
lpl2_a_DN13393_c0_g1_i1	718	537.508	2	3.53476
lpl2_a_DN13366_c0_g1_i1	1068	887.271	0	0
lpl2_a_DN13397_c0_g1_i1	530	352.53	0	0
lpl2_a_DN13321_c0_g1_i1	1043	862.271	0	0
lpl2_a_DN13314_c0_g1_i1	742	561.457	0	0
lpl2_a_DN13302_c0_g1_i1	590	411.272	2	4.61972
lpl2_a_DN13375_c0_g1_i1	502	325.399	2	5.83887
lpl2_a_DN13323_c0_g1_i1	616	437.076	0	0
lpl2_a_DN12347_c0_g1_i1	675	494.978	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1254.27	1	0.757396
lpl2_a_DN12354_c0_g1_i1	663	483.113	1	1.96637
lpl2_a_DN12357_c0_g1_i1	586	407.46	0	0
lpl2_a_DN12358_c0_g1_i1	561	382.855	5	12.4065
lpl2_a_DN12389_c0_g1_i1	536	358.267	0	0
lpl2_a_DN12310_c0_g1_i1	658	478.157	0	0
lpl2_a_DN12301_c0_g1_i1	851	670.406	2	2.83405
lpl2_a_DN12312_c0_g1_i1	1213	1032.27	0	0
lpl2_a_DN12314_c0_g1_i1	552	374.099	0	0
lpl2_a_DN12376_c0_g1_i1	2602	2421.27	4	1.56939
lpl2_a_DN12399_c0_g1_i1	1360	1179.27	4	3.22226
lpl2_a_DN12380_c0_g1_i1	2072	1891.27	2	1.00459
lpl2_a_DN12378_c0_g1_i1	558	379.961	0	0
lpl2_a_DN12341_c0_g1_i1	648	468.373	1	2.02826
lpl2_a_DN12351_c0_g1_i1	587	408.422	0	0
lpl2_a_DN12377_c0_g1_i1	1167	986.271	0	0
lpl2_a_DN12327_c0_g1_i1	608	429.155	0	0
lpl2_a_DN12344_c0_g1_i1	570	391.606	0	0
lpl2_a_DN12350_c0_g1_i1	622	442.995	1	2.14445
lpl2_a_DN12395_c0_g1_i1	509	332.064	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1304.27	0	0
lpl2_a_DN12339_c0_g1_i1	948	767.271	2	2.47626
lpl2_a_DN12392_c0_g1_i1	691	510.793	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1482.27	15	9.61343
lpl2_a_DN12397_c0_g1_i1	1020	839.271	3	3.39573
lpl2_a_DN12306_c0_g1_i1	1176	995.271	3	2.86348
lpl2_a_DN12308_c0_g1_i1	1298	1117.27	2	1.70054
lpl2_a_DN12324_c0_g1_i1	1365	1184.27	0	0
lpl2_a_DN23472_c0_g1_i1	863	682.406	0	0
lpl2_a_DN23475_c0_g1_i1	760	579.406	2	3.27915
lpl2_a_DN23401_c0_g1_i1	1316	1135.27	0	0
lpl2_a_DN23430_c0_g1_i1	765	584.406	0	0
lpl2_a_DN23485_c0_g1_i1	767	586.406	4	6.48002
lpl2_a_DN23495_c0_g1_i1	788	607.406	0	0
lpl2_a_DN23441_c0_g1_i1	784	603.406	2	3.14873
lpl2_a_DN23459_c0_g1_i1	568	389.642	1	2.43808
lpl2_a_DN23452_c0_g1_i1	514	336.971	0	0
lpl2_a_DN23487_c0_g1_i1	719	538.508	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2107.27	6	2.70486
lpl2_a_DN1531_c0_g2_i1	850	669.406	4	5.67656
lpl2_a_DN1532_c0_g1_i1	883	702.406	0	0
lpl2_a_DN1532_c0_g1_i2	813	632.406	0	0
lpl2_a_DN1532_c0_g2_i1	1159	978.271	2	1.94216
lpl2_a_DN1532_c1_g1_i1	515	337.94	1	2.81109
lpl2_a_DN1563_c0_g1_i2	1265	1084.27	14	12.2661
lpl2_a_DN1552_c0_g1_i1	1638	1457.27	9	5.86701
lpl2_a_DN1554_c0_g1_i1	674	493.978	2	3.84625
lpl2_a_DN1554_c0_g2_i1	1191	1010.27	2.57155	2.41808
lpl2_a_DN1598_c0_g1_i1	6478	6297.27	23	3.46969
lpl2_a_DN1598_c0_g2_i1	501	324.429	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1835.27	3	1.55287
lpl2_a_DN1598_c2_g1_i1	1345	1164.27	6	4.89567
lpl2_a_DN1594_c0_g1_i1	643	463.459	0	0
lpl2_a_DN1575_c2_g3_i1	782	601.406	14.5641	23.0054
lpl2_a_DN1549_c0_g1_i1	737	556.457	0	0
lpl2_a_DN1549_c0_g2_i1	648	468.373	0	0
lpl2_a_DN1590_c0_g1_i1	929	748.341	1	1.26945
lpl2_a_DN1573_c0_g1_i1	1564	1383.27	7	4.80735
lpl2_a_DN1506_c0_g1_i1	559	380.961	0	0
lpl2_a_DN1506_c0_g2_i1	502	325.399	0	0
lpl2_a_DN1506_c0_g3_i1	607	428.195	1	2.21857
lpl2_a_DN1561_c0_g1_i1	654	474.2	0	0
lpl2_a_DN1544_c0_g1_i1	839	658.406	1	1.44285
lpl2_a_DN1544_c0_g2_i1	1780	1599.27	2	1.18802
lpl2_a_DN1544_c0_g3_i1	583	404.46	0	0
lpl2_a_DN1544_c0_g4_i1	3395	3214.27	0	0
lpl2_a_DN1548_c0_g1_i1	1095	914.271	3	3.11717
lpl2_a_DN1581_c0_g1_i1	942	761.341	0	0
lpl2_a_DN1581_c1_g1_i1	924	743.341	1	1.27799
lpl2_a_DN1581_c1_g1_i3	1317	1136.27	0	0
lpl2_a_DN1581_c1_g2_i1	807	626.406	0	0
lpl2_a_DN1581_c2_g1_i1	664	484.113	0	0
lpl2_a_DN1522_c0_g1_i1	1146	965.271	1	0.984159
lpl2_a_DN1550_c0_g1_i1	536	358.267	7.01692	18.606
lpl2_a_DN1577_c0_g1_i1	607	428.195	0	0
lpl2_a_DN1577_c0_g2_i1	1102	921.271	0	0
lpl2_a_DN1587_c0_g1_i1	648	468.373	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1167.27	1	0.813847
lpl2_a_DN1537_c0_g1_i3	2075	1894.27	0	0
lpl2_a_DN1537_c0_g2_i1	544	366.167	0	0
lpl2_a_DN1513_c0_g1_i1	823	642.406	1	1.47879
lpl2_a_DN1583_c0_g1_i1	854	673.406	0	0
lpl2_a_DN1583_c0_g2_i1	1289	1108.27	0	0
lpl2_a_DN1556_c0_g1_i1	556	377.995	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1835.27	4	2.0705
