target_id	length	eff_length	est_counts	tpm
lpl2_a_DN63_c0_g1_i10	4763	4585.08	6	2.83043
lpl2_a_DN63_c0_g1_i13	669	491.713	0	0
lpl2_a_DN23002_c0_g1_i1	802	624.328	0	0
lpl2_a_DN23029_c0_g1_i1	1107	929.079	0	0
lpl2_a_DN23088_c0_g1_i1	554	379.929	0	0
lpl2_a_DN23063_c0_g1_i1	746	568.399	0	0
lpl2_a_DN23001_c0_g1_i1	544	370.115	1	5.84401
lpl2_a_DN23087_c0_g1_i1	634	457.229	0	0
lpl2_a_DN23083_c0_g1_i1	563	388.598	0	0
lpl2_a_DN23032_c0_g1_i1	1249	1071.08	0	0
lpl2_a_DN23017_c0_g1_i1	675	497.592	1	4.34684
lpl2_a_DN23067_c0_g1_i1	818	640.328	0	0
lpl2_a_DN23040_c0_g1_i1	728	550.399	0	0
lpl2_a_DN23049_c0_g1_i1	1375	1197.08	0	0
lpl2_a_DN23094_c0_g1_i1	536	362.385	0	0
lpl2_a_DN23008_c0_g1_i1	1178	1000.08	0	0
lpl2_a_DN23091_c0_g1_i1	913	735.169	1	2.94212
lpl2_a_DN23072_c0_g1_i1	861	683.169	0	0
lpl2_a_DN23075_c0_g1_i1	1827	1649.08	2	2.62323
lpl2_a_DN23082_c0_g1_i1	1626	1448.08	0	0
lpl2_a_DN4674_c0_g2_i1	921	743.079	0	0
lpl2_a_DN4673_c0_g2_i1	549	375.069	0	0
lpl2_a_DN4660_c0_g1_i1	557	382.788	1	5.65053
lpl2_a_DN4646_c0_g1_i1	1258	1080.08	0	0
lpl2_a_DN1459_c0_g1_i1	774	596.328	0	0
lpl2_a_DN1412_c0_g2_i1	1771	1593.08	0	0
lpl2_a_DN1412_c0_g3_i1	619	442.67	0	0
lpl2_a_DN1454_c0_g1_i2	1204	1026.08	0	0
lpl2_a_DN1456_c0_g2_i1	1115	937.079	0	0
lpl2_a_DN1416_c0_g1_i1	664	486.713	0	0
lpl2_a_DN1489_c0_g2_i1	869	691.169	0	0
lpl2_a_DN1481_c0_g1_i1	616	439.887	0	0
lpl2_a_DN1430_c1_g1_i1	891	713.169	0	0
lpl2_a_DN1453_c0_g1_i1	616	439.887	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1256.08	0	0
lpl2_a_DN1453_c0_g3_i2	990	812.079	1	2.66348
lpl2_a_DN1407_c0_g1_i1	1188	1010.08	0	0
lpl2_a_DN1407_c0_g2_i1	733	555.399	0	0
lpl2_a_DN1433_c0_g1_i1	564	389.598	0	0
lpl2_a_DN1433_c0_g2_i1	789	611.328	0	0
lpl2_a_DN1433_c0_g3_i1	658	480.772	0	0
lpl2_a_DN1462_c0_g1_i1	873	695.169	0	0
lpl2_a_DN1462_c0_g2_i1	510	337.469	0	0
lpl2_a_DN1446_c0_g1_i1	517	344.258	0	0
lpl2_a_DN1418_c0_g1_i2	1375	1197.08	0	0
lpl2_a_DN1413_c0_g1_i2	645	467.946	0	0
lpl2_a_DN1413_c0_g1_i4	1384	1206.08	1	1.79338
lpl2_a_DN1408_c0_g2_i1	638	461.173	0	0
lpl2_a_DN1482_c0_g1_i1	677	499.592	0	0
lpl2_a_DN1444_c0_g1_i1	1096	918.079	1	2.35596
lpl2_a_DN1490_c0_g1_i1	1534	1356.08	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1606.08	0	0
lpl2_a_DN1420_c0_g1_i1	576	401.207	1	5.39112
lpl2_a_DN1421_c0_g1_i2	1173	995.079	0	0
lpl2_a_DN1499_c0_g1_i2	1687	1509.08	0	0
lpl2_a_DN1404_c0_g1_i1	1205	1027.08	1	2.10593
lpl2_a_DN1404_c0_g2_i1	1297	1119.08	1	1.9328
lpl2_a_DN1428_c0_g2_i1	3815	3637.08	1	0.594695
lpl2_a_DN1428_c0_g3_i1	4489	4311.08	0	0
lpl2_a_DN1469_c0_g1_i3	786	608.328	0	0
lpl2_a_DN1440_c2_g1_i1	805	627.328	0	0
lpl2_a_DN1440_c2_g2_i1	1561	1383.08	1	1.56387
lpl2_a_DN1455_c0_g1_i2	1041	863.079	0	0
lpl2_a_DN1464_c0_g1_i1	843	665.169	0	0
lpl2_a_DN1464_c0_g1_i2	1278	1100.08	0	0
lpl2_a_DN1450_c0_g1_i1	718	540.466	0	0
lpl2_a_DN1494_c0_g1_i1	1424	1246.08	3	5.20743
lpl2_a_DN1494_c0_g2_i1	1486	1308.08	0	0
lpl2_a_DN1437_c0_g1_i1	592	416.406	0	0
lpl2_a_DN1461_c0_g1_i1	959	781.079	0	0
lpl2_a_DN1493_c0_g1_i1	1663	1485.08	0	0
lpl2_a_DN1493_c0_g2_i1	3165	2987.08	1	0.724104
lpl2_a_DN1475_c0_g1_i1	838	660.169	1	3.27636
lpl2_a_DN1449_c0_g1_i1	1784	1606.08	1	1.34673
lpl2_a_DN1449_c0_g2_i1	1047	869.079	0	0
lpl2_a_DN1487_c0_g1_i1	618	441.833	0	0
lpl2_a_DN1487_c0_g2_i2	540	366.206	1	5.90639
lpl2_a_DN1480_c0_g1_i1	521	348.087	0	0
lpl2_a_DN1423_c0_g1_i3	1170	992.079	1	2.18022
lpl2_a_DN1431_c0_g1_i1	1222	1044.08	0	0
lpl2_a_DN1463_c0_g1_i1	687	509.592	0	0
lpl2_a_DN1463_c0_g2_i1	1248	1070.08	0	0
lpl2_a_DN1435_c0_g2_i2	3259	3081.08	1	0.702012
lpl2_a_DN1498_c0_g1_i1	1010	832.079	1	2.59946
lpl2_a_DN1498_c0_g2_i1	1383	1205.08	2	3.58973
lpl2_a_DN1497_c0_g1_i1	603	426.993	0	0
lpl2_a_DN1497_c0_g2_i1	731	553.399	0	0
lpl2_a_DN1468_c0_g1_i2	720	542.466	1	3.98726
lpl2_a_DN1401_c0_g1_i2	1108	930.079	0	0
lpl2_a_DN1401_c0_g2_i1	800	622.328	0	0
lpl2_a_DN1401_c0_g3_i1	732	554.399	0	0
lpl2_a_DN1485_c0_g1_i1	1066	888.079	0	0
lpl2_a_DN1445_c0_g1_i1	564	389.598	0	0
lpl2_a_DN1445_c0_g2_i1	684	506.592	0	0
lpl2_a_DN1491_c0_g1_i1	618	441.833	0	0
lpl2_a_DN1439_c0_g1_i1	1825	1647.08	2	2.62641
lpl2_a_DN1439_c0_g2_i1	690	512.529	0	0
lpl2_a_DN1439_c0_g3_i1	1036	858.079	0	0
lpl2_a_DN1483_c0_g1_i1	2002	1824.08	1	1.18578
lpl2_a_DN1483_c0_g3_i1	2085	1907.08	0	0
lpl2_a_DN1474_c0_g1_i2	978	800.079	0	0
lpl2_a_DN1474_c0_g1_i3	758	580.399	0	0
lpl2_a_DN1474_c0_g2_i3	862	684.169	0	0
lpl2_a_DN1417_c0_g1_i1	1125	947.079	1	2.28382
lpl2_a_DN1417_c0_g2_i1	2720	2542.08	1	0.85086
lpl2_a_DN1417_c1_g3_i1	697	519.466	0	0
lpl2_a_DN3299_c0_g1_i1	736	558.399	0	0
lpl2_a_DN3299_c1_g1_i1	641	464.117	0	0
lpl2_a_DN3249_c0_g1_i1	684	506.592	0	0
lpl2_a_DN3249_c0_g1_i2	535	361.564	0	0
lpl2_a_DN3253_c0_g1_i1	1382	1204.08	2	3.59271
lpl2_a_DN3220_c0_g1_i1	668	490.713	0	0
lpl2_a_DN3294_c0_g1_i1	1133	955.079	0	0
lpl2_a_DN3238_c0_g1_i1	1423	1245.08	1	1.7372
lpl2_a_DN3247_c0_g1_i1	806	628.328	0	0
lpl2_a_DN3247_c0_g2_i1	664	486.713	0	0
lpl2_a_DN3221_c0_g1_i1	1655	1477.08	3	4.39304
lpl2_a_DN3213_c0_g1_i1	1028	850.079	0	0
lpl2_a_DN3234_c0_g1_i1	1071	893.079	0	0
lpl2_a_DN3218_c0_g1_i1	786	608.328	0	0
lpl2_a_DN3282_c0_g1_i2	944	766.079	0	0
lpl2_a_DN3255_c0_g1_i1	1722	1544.08	0	0
lpl2_a_DN3297_c0_g1_i1	573	398.404	2	10.8581
lpl2_a_DN3297_c0_g2_i1	583	407.609	0	0
lpl2_a_DN3259_c0_g1_i1	542	368.206	0	0
lpl2_a_DN3279_c0_g1_i1	535	361.564	0	0
lpl2_a_DN3279_c0_g2_i1	572	397.453	0	0
lpl2_a_DN3233_c0_g1_i1	527	353.741	6.00037	36.6894
lpl2_a_DN3209_c0_g1_i1	666	488.713	0	0
lpl2_a_DN3285_c0_g1_i1	662	484.772	0	0
lpl2_a_DN3211_c0_g1_i1	1163	985.079	1	2.19572
lpl2_a_DN3211_c0_g1_i2	1098	920.079	0	0
lpl2_a_DN3204_c0_g1_i1	513	340.385	0	0
lpl2_a_DN10040_c0_g1_i1	540	366.206	0	0
lpl2_a_DN10095_c0_g1_i1	551	377.069	0	0
lpl2_a_DN10048_c0_g1_i1	577	402.158	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1195.08	3	5.42965
lpl2_a_DN10009_c0_g1_i1	657	479.772	0	0
lpl2_a_DN10067_c0_g1_i1	572	397.453	0	0
lpl2_a_DN10047_c0_g1_i1	1159	981.079	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1231.08	0	0
lpl2_a_DN10098_c0_g1_i1	1007	829.079	0	0
lpl2_a_DN10052_c0_g1_i1	612	435.887	0	0
lpl2_a_DN10034_c0_g1_i1	710	532.466	1	4.06215
lpl2_a_DN10023_c0_g1_i1	1293	1115.08	0	0
lpl2_a_DN10059_c0_g1_i1	538	364.251	0	0
lpl2_a_DN10044_c0_g1_i1	687	509.592	0	0
lpl2_a_DN10027_c0_g1_i1	539	365.206	0	0
lpl2_a_DN10083_c0_g1_i1	667	489.713	1	4.41678
lpl2_a_DN10002_c0_g1_i1	1090	912.079	0	0
lpl2_a_DN10084_c0_g1_i1	836	658.169	1	3.28632
lpl2_a_DN10030_c0_g1_i1	1586	1408.08	0	0
lpl2_a_DN10080_c0_g1_i1	1181	1003.08	0	0
lpl2_a_DN10036_c0_g1_i1	617	440.887	0	0
lpl2_a_DN10031_c0_g1_i1	563	388.598	0	0
lpl2_a_DN10018_c0_g1_i1	686	508.592	0	0
lpl2_a_DN10066_c0_g1_i1	625	448.561	0	0
lpl2_a_DN10089_c0_g1_i1	723	545.466	0	0
lpl2_a_DN10074_c0_g1_i1	744	566.399	1	3.81878
lpl2_a_DN10033_c0_g1_i1	648	470.888	0	0
lpl2_a_DN10071_c0_g1_i1	791	613.328	2	7.05317
lpl2_a_DN13383_c0_g1_i1	544	370.115	0	0
lpl2_a_DN13393_c0_g1_i1	718	540.466	0	0
lpl2_a_DN13366_c0_g1_i1	1068	890.079	0	0
lpl2_a_DN13397_c0_g1_i1	530	356.697	0	0
lpl2_a_DN13321_c0_g1_i1	1043	865.079	0	0
lpl2_a_DN13314_c0_g1_i1	742	564.399	0	0
lpl2_a_DN13302_c0_g1_i1	590	414.457	0	0
lpl2_a_DN13375_c0_g1_i1	502	329.883	0	0
lpl2_a_DN13323_c0_g1_i1	616	439.887	0	0
lpl2_a_DN12347_c0_g1_i1	675	497.592	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1257.08	0	0
lpl2_a_DN12354_c0_g1_i1	663	485.713	0	0
lpl2_a_DN12357_c0_g1_i1	586	410.558	0	0
lpl2_a_DN12358_c0_g1_i1	561	386.598	0	0
lpl2_a_DN12389_c0_g1_i1	536	362.385	0	0
lpl2_a_DN12310_c0_g1_i1	658	480.772	0	0
lpl2_a_DN12301_c0_g1_i1	851	673.169	0	0
lpl2_a_DN12312_c0_g1_i1	1213	1035.08	0	0
lpl2_a_DN12314_c0_g1_i1	552	378.069	0	0
lpl2_a_DN12376_c0_g1_i1	2602	2424.08	1	0.892279
lpl2_a_DN12399_c0_g1_i1	1360	1182.08	0	0
lpl2_a_DN12380_c0_g1_i1	2072	1894.08	0	0
lpl2_a_DN12378_c0_g1_i1	558	383.741	0	0
lpl2_a_DN12341_c0_g1_i1	648	470.888	0	0
lpl2_a_DN12351_c0_g1_i1	587	411.508	0	0
lpl2_a_DN12377_c0_g1_i1	1167	989.079	1	2.18684
lpl2_a_DN12327_c0_g1_i1	608	431.993	0	0
lpl2_a_DN12344_c0_g1_i1	570	395.502	0	0
lpl2_a_DN12350_c0_g1_i1	622	445.67	1	4.85326
lpl2_a_DN12395_c0_g1_i1	509	336.511	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1307.08	2	3.3096
lpl2_a_DN12339_c0_g1_i1	948	770.079	0	0
lpl2_a_DN12392_c0_g1_i1	691	513.529	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1485.08	1	1.45646
lpl2_a_DN12397_c0_g1_i1	1020	842.079	0	0
lpl2_a_DN12306_c0_g1_i1	1176	998.079	1	2.16712
lpl2_a_DN12308_c0_g1_i1	1298	1120.08	0	0
lpl2_a_DN12324_c0_g1_i1	1365	1187.08	0	0
lpl2_a_DN23472_c0_g1_i1	863	685.169	0	0
lpl2_a_DN23475_c0_g1_i1	760	582.328	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1138.08	3	5.70159
lpl2_a_DN23430_c0_g1_i1	765	587.328	0	0
lpl2_a_DN23485_c0_g1_i1	767	589.328	0	0
lpl2_a_DN23495_c0_g1_i1	788	610.328	4	14.1757
lpl2_a_DN23441_c0_g1_i1	784	606.328	0	0
lpl2_a_DN23459_c0_g1_i1	568	393.502	1	5.49668
lpl2_a_DN23452_c0_g1_i1	514	341.385	0	0
lpl2_a_DN23487_c0_g1_i1	719	541.466	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2110.08	0	0
lpl2_a_DN1531_c0_g2_i1	850	672.169	1	3.21787
lpl2_a_DN1532_c0_g1_i1	883	705.169	0	0
lpl2_a_DN1532_c0_g1_i2	813	635.328	0	0
lpl2_a_DN1532_c0_g2_i1	1159	981.079	3	6.61401
lpl2_a_DN1532_c1_g1_i1	515	342.301	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1087.08	1	1.98969
lpl2_a_DN1552_c0_g1_i1	1638	1460.08	2	2.96279
lpl2_a_DN1554_c0_g1_i1	674	496.653	0	0
lpl2_a_DN1554_c0_g2_i1	1191	1013.08	0	0
lpl2_a_DN1598_c0_g1_i1	6478	6300.08	7	2.40325
lpl2_a_DN1598_c0_g2_i1	501	328.923	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1838.08	2	2.35349
lpl2_a_DN1598_c2_g1_i1	1345	1167.08	0	0
lpl2_a_DN1594_c0_g1_i1	643	465.946	0	0
lpl2_a_DN1575_c2_g3_i1	782	604.328	7.19611	25.7556
lpl2_a_DN1549_c0_g1_i1	737	559.399	0	0
lpl2_a_DN1549_c0_g2_i1	648	470.888	0	0
lpl2_a_DN1590_c0_g1_i1	929	751.079	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1386.08	1	1.56048
lpl2_a_DN1506_c0_g1_i1	559	384.693	0	0
lpl2_a_DN1506_c0_g2_i1	502	329.883	0	0
lpl2_a_DN1506_c0_g3_i1	607	430.993	1	5.01853
lpl2_a_DN1561_c0_g1_i1	654	476.772	0	0
lpl2_a_DN1544_c0_g1_i1	839	661.169	0	0
lpl2_a_DN1544_c0_g2_i1	1780	1602.08	0	0
lpl2_a_DN1544_c0_g3_i1	583	407.609	0	0
lpl2_a_DN1544_c0_g4_i1	3395	3217.08	1	0.672335
lpl2_a_DN1548_c0_g1_i1	1095	917.079	0	0
lpl2_a_DN1581_c0_g1_i1	942	764.079	0	0
lpl2_a_DN1581_c1_g1_i1	924	746.079	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1139.08	0	0
lpl2_a_DN1581_c1_g2_i1	807	629.328	0	0
lpl2_a_DN1581_c2_g1_i1	664	486.713	0	0
lpl2_a_DN1522_c0_g1_i1	1146	968.079	1	2.23428
lpl2_a_DN1550_c0_g1_i1	536	362.385	1.00124	5.97609
lpl2_a_DN1577_c0_g1_i1	607	430.993	0	0
lpl2_a_DN1577_c0_g2_i1	1102	924.079	1	2.34066
lpl2_a_DN1587_c0_g1_i1	648	470.888	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1170.08	1	1.84855
lpl2_a_DN1537_c0_g1_i3	2075	1897.08	0	0
lpl2_a_DN1537_c0_g2_i1	544	370.115	0	0
lpl2_a_DN1513_c0_g1_i1	823	645.249	0	0
lpl2_a_DN1583_c0_g1_i1	854	676.169	1	3.19884
lpl2_a_DN1583_c0_g2_i1	1289	1111.08	0	0
lpl2_a_DN1556_c0_g1_i1	556	381.835	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1838.08	1	1.17675
lpl2_a_DN1556_c0_g3_i1	1281	1103.08	0	0
lpl2_a_DN1569_c0_g2_i2	1189	1011.08	1	2.13925
lpl2_a_DN1555_c0_g1_i1	1321	1143.08	0	0
lpl2_a_DN1555_c0_g2_i1	1113	935.079	0	0
lpl2_a_DN1555_c0_g2_i2	1376	1198.08	0	0
lpl2_a_DN1507_c0_g1_i1	595	419.355	0	0
lpl2_a_DN1519_c0_g1_i1	1210	1032.08	0	0
lpl2_a_DN1568_c0_g1_i1	786	608.328	0	0
lpl2_a_DN1568_c0_g2_i1	803	625.328	0	0
lpl2_a_DN1566_c0_g1_i2	2902	2724.08	0	0
lpl2_a_DN1566_c0_g2_i1	585	409.558	0	0
