target_id	length	eff_length	est_counts	tpm
lpl2_a_DN2_c0_g1_i2	2818	2648.61	0	0
lpl2_a_DN94_c0_g2_i1	2961	2791.61	0	0
lpl2_a_DN94_c0_g3_i1	850	680.612	0	0
lpl2_a_DN36_c0_g1_i1	2156	1986.61	1	4.88384
lpl2_a_DN36_c0_g2_i1	3414	3244.61	0	0
lpl2_a_DN26_c0_g1_i1	2852	2682.61	0	0
lpl2_a_DN26_c0_g2_i1	2924	2754.61	2	7.0444
lpl2_a_DN14_c0_g1_i28	1661	1491.61	3.24501	21.1074
lpl2_a_DN14_c2_g1_i1	1535	1365.61	0	0
lpl2_a_DN7_c0_g1_i3	1170	1000.61	9.79534	94.9791
lpl2_a_DN87_c0_g1_i2	2020	1850.61	0	0
lpl2_a_DN87_c0_g1_i3	3115	2945.61	0	0
lpl2_a_DN87_c0_g2_i1	637	468.477	0	0
lpl2_a_DN87_c1_g1_i1	1200	1030.61	0	0
lpl2_a_DN87_c1_g2_i1	605	436.575	0	0
lpl2_a_DN97_c0_g1_i4	11321	11151.6	0	0
lpl2_a_DN97_c0_g1_i5	3637	3467.61	0	0
lpl2_a_DN84_c0_g1_i1	744	574.612	0	0
lpl2_a_DN12_c0_g1_i2	585	416.847	2	46.5509
lpl2_a_DN28_c0_g1_i4	5108	4938.61	1	1.96458
lpl2_a_DN28_c1_g1_i1	12541	12371.6	0	0
lpl2_a_DN57_c0_g1_i1	579	410.847	0	0
lpl2_a_DN34_c0_g1_i1	2565	2395.61	0	0
lpl2_a_DN34_c0_g2_i1	1086	916.612	0	0
lpl2_a_DN66_c0_g1_i1	1380	1210.61	0	0
lpl2_a_DN66_c0_g2_i1	1142	972.612	0	0
lpl2_a_DN95_c0_g1_i4	6191	6021.61	0	0
lpl2_a_DN95_c0_g2_i1	4030	3860.61	0	0
lpl2_a_DN92_c0_g1_i2	1124	954.612	0	0
lpl2_a_DN92_c0_g1_i3	882	712.612	0	0
lpl2_a_DN92_c1_g1_i1	2627	2457.61	0	0
lpl2_a_DN92_c1_g1_i3	1089	919.612	0	0
lpl2_a_DN92_c1_g1_i4	811	641.612	0	0
lpl2_a_DN92_c1_g2_i1	968	798.612	0	0
lpl2_a_DN70_c0_g1_i2	777	607.612	2.60687	41.6263
lpl2_a_DN70_c0_g1_i8	767	597.612	7.6107	123.56
lpl2_a_DN27_c0_g1_i11	4502	4332.61	0	0
lpl2_a_DN27_c0_g1_i3	3636	3466.61	0	0
lpl2_a_DN27_c1_g1_i1	1126	956.612	0	0
lpl2_a_DN39_c0_g1_i6	3649	3479.61	0	0
lpl2_a_DN74_c0_g1_i1	1099	929.612	0	0
lpl2_a_DN74_c0_g2_i1	1698	1528.61	0	0
lpl2_a_DN42_c0_g1_i12	4028	3858.61	0	0
lpl2_a_DN42_c1_g1_i7	8141	7971.61	2	2.43421
lpl2_a_DN91_c1_g1_i1	696	526.846	2	36.8316
lpl2_a_DN4_c0_g1_i1	3444	3274.61	0	0
lpl2_a_DN54_c0_g1_i2	1644	1474.61	0	0
lpl2_a_DN54_c0_g1_i3	1663	1493.61	0	0
lpl2_a_DN31_c0_g1_i14	1042	872.612	25.1023	279.105
lpl2_a_DN31_c0_g1_i15	780	610.612	20.3658	323.602
lpl2_a_DN64_c0_g1_i3	2674	2504.61	0	0
lpl2_a_DN48_c0_g1_i2	1280	1110.61	0	0
lpl2_a_DN48_c0_g1_i4	844	674.612	0	0
lpl2_a_DN24_c0_g1_i2	1458	1288.61	0	0
lpl2_a_DN24_c1_g1_i1	522	354.689	0	0
lpl2_a_DN65_c0_g1_i1	4401	4231.61	0	0
lpl2_a_DN65_c0_g2_i2	5288	5118.61	0	0
lpl2_a_DN49_c0_g2_i1	2748	2578.61	0	0
lpl2_a_DN49_c0_g3_i2	2464	2294.61	0	0
lpl2_a_DN72_c0_g1_i1	503	335.911	0	0
lpl2_a_DN67_c0_g1_i1	1283	1113.61	0	0
lpl2_a_DN60_c0_g1_i1	1605	1435.61	0	0
lpl2_a_DN60_c0_g2_i1	2298	2128.61	0	0
lpl2_a_DN53_c0_g1_i2	648	479.477	0	0
lpl2_a_DN69_c0_g1_i3	4357	4187.61	0	0
lpl2_a_DN29_c0_g1_i3	4006	3836.61	0	0
lpl2_a_DN29_c1_g1_i1	2217	2047.61	0	0
lpl2_a_DN29_c1_g2_i1	2705	2535.61	0	0
lpl2_a_DN56_c0_g1_i6	6402	6232.61	0	0
lpl2_a_DN9_c0_g1_i1	819	649.612	3.81009	56.9057
lpl2_a_DN9_c0_g1_i2	1141	971.612	0	0
lpl2_a_DN82_c0_g1_i3	7395	7225.61	0	0
lpl2_a_DN82_c1_g1_i1	2229	2059.61	0	0
lpl2_a_DN82_c1_g2_i1	1122	952.612	0	0
lpl2_a_DN6_c0_g1_i3	4846	4676.61	0	0
lpl2_a_DN6_c0_g1_i6	4904	4734.61	0	0
lpl2_a_DN83_c0_g1_i5	2255	2085.61	0	0
lpl2_a_DN83_c0_g1_i6	2084	1914.61	0	0
lpl2_a_DN99_c0_g2_i2	8398	8228.61	0	0
lpl2_a_DN98_c0_g1_i2	1435	1265.61	0	0
lpl2_a_DN98_c0_g1_i4	1535	1365.61	0	0
lpl2_a_DN0_c0_g1_i1	2661	2491.61	0	0
lpl2_a_DN0_c0_g1_i4	2716	2546.61	0	0
lpl2_a_DN19_c0_g1_i2	2848	2678.61	0	0
lpl2_a_DN13_c0_g1_i14	7766	7596.61	4.22864	5.40077
lpl2_a_DN13_c0_g1_i19	3737	3567.61	30.7984	83.7578
lpl2_a_DN13_c0_g1_i24	4572	4402.61	487.861	1075.13
lpl2_a_DN3_c0_g1_i6	3153	2983.61	0	0
lpl2_a_DN15_c0_g1_i12	636	467.477	1	20.7546
lpl2_a_DN15_c0_g1_i3	601	432.575	0	0
lpl2_a_DN15_c0_g1_i5	521	353.689	14.6385	401.559
lpl2_a_DN43_c0_g1_i1	1081	911.612	0	0
lpl2_a_DN90_c0_g1_i2	2048	1878.61	0	0
lpl2_a_DN90_c0_g2_i1	525	357.534	0	0
lpl2_a_DN17_c0_g1_i1	640	471.477	0	0
lpl2_a_DN63_c0_g1_i10	4763	4593.61	1	2.11213
lpl2_a_DN63_c0_g1_i13	669	499.846	0	0
lpl2_a_DN23002_c0_g1_i1	802	632.612	0	0
lpl2_a_DN23029_c0_g1_i1	1107	937.612	0	0
lpl2_a_DN23088_c0_g1_i1	554	386.288	0	0
lpl2_a_DN23063_c0_g1_i1	746	576.612	0	0
lpl2_a_DN23001_c0_g1_i1	544	376.454	0	0
lpl2_a_DN23087_c0_g1_i1	634	465.477	0	0
lpl2_a_DN23083_c0_g1_i1	563	395.203	0	0
lpl2_a_DN23032_c0_g1_i1	1249	1079.61	0	0
lpl2_a_DN23017_c0_g1_i1	675	505.846	0	0
lpl2_a_DN23067_c0_g1_i1	818	648.612	0	0
lpl2_a_DN23040_c0_g1_i1	728	558.612	0	0
lpl2_a_DN23049_c0_g1_i1	1375	1205.61	0	0
lpl2_a_DN23094_c0_g1_i1	536	368.454	0	0
lpl2_a_DN23008_c0_g1_i1	1178	1008.61	0	0
lpl2_a_DN23091_c0_g1_i1	913	743.612	0	0
lpl2_a_DN23072_c0_g1_i1	861	691.612	0	0
lpl2_a_DN23075_c0_g1_i1	1827	1657.61	0	0
lpl2_a_DN23082_c0_g1_i1	1626	1456.61	0	0
lpl2_a_DN4674_c0_g2_i1	921	751.612	0	0
lpl2_a_DN4673_c0_g2_i1	549	381.454	0	0
lpl2_a_DN4660_c0_g1_i1	557	389.288	0	0
lpl2_a_DN4646_c0_g1_i1	1258	1088.61	0	0
lpl2_a_DN1459_c0_g1_i1	774	604.612	0	0
lpl2_a_DN1412_c0_g2_i1	1771	1601.61	0	0
lpl2_a_DN1412_c0_g3_i1	619	450.575	1	21.5331
lpl2_a_DN1454_c0_g1_i2	1204	1034.61	0	0
lpl2_a_DN1456_c0_g2_i1	1115	945.612	0	0
lpl2_a_DN1416_c0_g1_i1	664	494.953	0	0
lpl2_a_DN1489_c0_g2_i1	869	699.612	0	0
lpl2_a_DN1481_c0_g1_i1	616	447.575	0	0
lpl2_a_DN1430_c1_g1_i1	891	721.612	0	0
lpl2_a_DN1453_c0_g1_i1	616	447.575	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1264.61	0	0
lpl2_a_DN1453_c0_g3_i2	990	820.612	0	0
lpl2_a_DN1407_c0_g1_i1	1188	1018.61	0	0
lpl2_a_DN1407_c0_g2_i1	733	563.612	0	0
lpl2_a_DN1433_c0_g1_i1	564	396.203	0	0
lpl2_a_DN1433_c0_g2_i1	789	619.612	0	0
lpl2_a_DN1433_c0_g3_i1	658	488.953	0	0
lpl2_a_DN1462_c0_g1_i1	873	703.612	0	0
lpl2_a_DN1462_c0_g2_i1	510	342.838	0	0
lpl2_a_DN1446_c0_g1_i1	517	349.689	0	0
lpl2_a_DN1418_c0_g1_i2	1375	1205.61	0	0
lpl2_a_DN1413_c0_g1_i2	645	476.477	0	0
lpl2_a_DN1413_c0_g1_i4	1384	1214.61	0	0
lpl2_a_DN1408_c0_g2_i1	638	469.477	0	0
lpl2_a_DN1482_c0_g1_i1	677	507.846	0	0
lpl2_a_DN1444_c0_g1_i1	1096	926.612	0	0
lpl2_a_DN1490_c0_g1_i1	1534	1364.61	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1614.61	0	0
lpl2_a_DN1420_c0_g1_i1	576	408.203	0	0
lpl2_a_DN1421_c0_g1_i2	1173	1003.61	0	0
lpl2_a_DN1499_c0_g1_i2	1687	1517.61	0	0
lpl2_a_DN1404_c0_g1_i1	1205	1035.61	0	0
lpl2_a_DN1404_c0_g2_i1	1297	1127.61	0	0
lpl2_a_DN1428_c0_g2_i1	3815	3645.61	0	0
lpl2_a_DN1428_c0_g3_i1	4489	4319.61	0	0
lpl2_a_DN1469_c0_g1_i3	786	616.612	0	0
lpl2_a_DN1440_c2_g1_i1	805	635.612	0	0
lpl2_a_DN1440_c2_g2_i1	1561	1391.61	1	6.97198
lpl2_a_DN1455_c0_g1_i2	1041	871.612	0	0
lpl2_a_DN1464_c0_g1_i1	843	673.612	0	0
lpl2_a_DN1464_c0_g1_i2	1278	1108.61	0	0
lpl2_a_DN1450_c0_g1_i1	718	548.612	0	0
lpl2_a_DN1494_c0_g1_i1	1424	1254.61	0	0
lpl2_a_DN1494_c0_g2_i1	1486	1316.61	0	0
lpl2_a_DN1437_c0_g1_i1	592	423.575	0	0
lpl2_a_DN1461_c0_g1_i1	959	789.612	0	0
lpl2_a_DN1493_c0_g1_i1	1663	1493.61	0	0
lpl2_a_DN1493_c0_g2_i1	3165	2995.61	0	0
lpl2_a_DN1475_c0_g1_i1	838	668.612	0	0
lpl2_a_DN1449_c0_g1_i1	1784	1614.61	0	0
lpl2_a_DN1449_c0_g2_i1	1047	877.612	0	0
lpl2_a_DN1487_c0_g1_i1	618	449.575	0	0
lpl2_a_DN1487_c0_g2_i2	540	372.454	0	0
lpl2_a_DN1480_c0_g1_i1	521	353.689	0	0
lpl2_a_DN1423_c0_g1_i3	1170	1000.61	0	0
lpl2_a_DN1431_c0_g1_i1	1222	1052.61	0	0
lpl2_a_DN1463_c0_g1_i1	687	517.846	0	0
lpl2_a_DN1463_c0_g2_i1	1248	1078.61	0	0
lpl2_a_DN1435_c0_g2_i2	3259	3089.61	0	0
lpl2_a_DN1498_c0_g1_i1	1010	840.612	0	0
lpl2_a_DN1498_c0_g2_i1	1383	1213.61	0	0
lpl2_a_DN1497_c0_g1_i1	603	434.575	0	0
lpl2_a_DN1497_c0_g2_i1	731	561.612	0	0
lpl2_a_DN1468_c0_g1_i2	720	550.612	0	0
lpl2_a_DN1401_c0_g1_i2	1108	938.612	0	0
lpl2_a_DN1401_c0_g2_i1	800	630.612	0	0
lpl2_a_DN1401_c0_g3_i1	732	562.612	0	0
lpl2_a_DN1485_c0_g1_i1	1066	896.612	0	0
lpl2_a_DN1445_c0_g1_i1	564	396.203	0	0
lpl2_a_DN1445_c0_g2_i1	684	514.846	0	0
lpl2_a_DN1491_c0_g1_i1	618	449.575	0	0
lpl2_a_DN1439_c0_g1_i1	1825	1655.61	0	0
lpl2_a_DN1439_c0_g2_i1	690	520.846	0	0
lpl2_a_DN1439_c0_g3_i1	1036	866.612	0	0
lpl2_a_DN1483_c0_g1_i1	2002	1832.61	0	0
lpl2_a_DN1483_c0_g3_i1	2085	1915.61	0	0
lpl2_a_DN1474_c0_g1_i2	978	808.612	0	0
lpl2_a_DN1474_c0_g1_i3	758	588.612	0	0
lpl2_a_DN1474_c0_g2_i3	862	692.612	0	0
lpl2_a_DN1417_c0_g1_i1	1125	955.612	1	10.153
lpl2_a_DN1417_c0_g2_i1	2720	2550.61	0	0
lpl2_a_DN1417_c1_g3_i1	697	527.846	1	18.3809
lpl2_a_DN3299_c0_g1_i1	736	566.612	0	0
lpl2_a_DN3299_c1_g1_i1	641	472.477	0	0
lpl2_a_DN3249_c0_g1_i1	684	514.846	0	0
lpl2_a_DN3249_c0_g1_i2	535	367.454	0	0
lpl2_a_DN3253_c0_g1_i1	1382	1212.61	0	0
lpl2_a_DN3220_c0_g1_i1	668	498.846	0	0
lpl2_a_DN3294_c0_g1_i1	1133	963.612	0	0
lpl2_a_DN3238_c0_g1_i1	1423	1253.61	0	0
lpl2_a_DN3247_c0_g1_i1	806	636.612	0	0
lpl2_a_DN3247_c0_g2_i1	664	494.953	0	0
lpl2_a_DN3221_c0_g1_i1	1655	1485.61	0	0
lpl2_a_DN3213_c0_g1_i1	1028	858.612	0	0
lpl2_a_DN3234_c0_g1_i1	1071	901.612	0	0
lpl2_a_DN3218_c0_g1_i1	786	616.612	0	0
lpl2_a_DN3282_c0_g1_i2	944	774.612	1	12.5254
lpl2_a_DN3255_c0_g1_i1	1722	1552.61	0	0
lpl2_a_DN3297_c0_g1_i1	573	405.203	0	0
lpl2_a_DN3297_c0_g2_i1	583	414.847	0	0
lpl2_a_DN3259_c0_g1_i1	542	374.454	0	0
lpl2_a_DN3279_c0_g1_i1	535	367.454	0	0
lpl2_a_DN3279_c0_g2_i1	572	404.203	0	0
lpl2_a_DN3233_c0_g1_i1	527	359.534	1	26.9858
lpl2_a_DN3209_c0_g1_i1	666	496.846	0	0
lpl2_a_DN3285_c0_g1_i1	662	492.953	0	0
lpl2_a_DN3211_c0_g1_i1	1163	993.612	0	0
lpl2_a_DN3211_c0_g1_i2	1098	928.612	0	0
lpl2_a_DN3204_c0_g1_i1	513	345.689	0	0
lpl2_a_DN10040_c0_g1_i1	540	372.454	1	26.0496
lpl2_a_DN10095_c0_g1_i1	551	383.371	0	0
lpl2_a_DN10048_c0_g1_i1	577	409.203	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1203.61	0	0
lpl2_a_DN10009_c0_g1_i1	657	487.953	0	0
lpl2_a_DN10067_c0_g1_i1	572	404.203	0	0
lpl2_a_DN10047_c0_g1_i1	1159	989.612	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1239.61	0	0
lpl2_a_DN10098_c0_g1_i1	1007	837.612	0	0
lpl2_a_DN10052_c0_g1_i1	612	443.575	0	0
lpl2_a_DN10034_c0_g1_i1	710	540.73	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1123.61	0	0
lpl2_a_DN10059_c0_g1_i1	538	370.454	0	0
lpl2_a_DN10044_c0_g1_i1	687	517.846	0	0
lpl2_a_DN10027_c0_g1_i1	539	371.454	0	0
lpl2_a_DN10083_c0_g1_i1	667	497.846	0	0
lpl2_a_DN10002_c0_g1_i1	1090	920.612	1	10.539
lpl2_a_DN10084_c0_g1_i1	836	666.612	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1416.61	0	0
lpl2_a_DN10080_c0_g1_i1	1181	1011.61	0	0
lpl2_a_DN10036_c0_g1_i1	617	448.575	0	0
lpl2_a_DN10031_c0_g1_i1	563	395.203	0	0
lpl2_a_DN10018_c0_g1_i1	686	516.846	0	0
lpl2_a_DN10066_c0_g1_i1	625	456.477	0	0
lpl2_a_DN10089_c0_g1_i1	723	553.612	0	0
lpl2_a_DN10074_c0_g1_i1	744	574.612	0	0
lpl2_a_DN10033_c0_g1_i1	648	479.477	0	0
lpl2_a_DN10071_c0_g1_i1	791	621.612	0	0
lpl2_a_DN13383_c0_g1_i1	544	376.454	0	0
lpl2_a_DN13393_c0_g1_i1	718	548.612	0	0
lpl2_a_DN13366_c0_g1_i1	1068	898.612	0	0
lpl2_a_DN13397_c0_g1_i1	530	362.534	0	0
lpl2_a_DN13321_c0_g1_i1	1043	873.612	1	11.106
lpl2_a_DN13314_c0_g1_i1	742	572.612	0	0
lpl2_a_DN13302_c0_g1_i1	590	421.575	0	0
lpl2_a_DN13375_c0_g1_i1	502	334.911	0	0
lpl2_a_DN13323_c0_g1_i1	616	447.575	0	0
lpl2_a_DN12347_c0_g1_i1	675	505.846	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1265.61	0	0
lpl2_a_DN12354_c0_g1_i1	663	493.953	0	0
lpl2_a_DN12357_c0_g1_i1	586	417.847	0	0
lpl2_a_DN12358_c0_g1_i1	561	393.203	0	0
lpl2_a_DN12389_c0_g1_i1	536	368.454	0	0
lpl2_a_DN12310_c0_g1_i1	658	488.953	0	0
lpl2_a_DN12301_c0_g1_i1	851	681.612	0	0
lpl2_a_DN12312_c0_g1_i1	1213	1043.61	0	0
lpl2_a_DN12314_c0_g1_i1	552	384.371	0	0
lpl2_a_DN12376_c0_g1_i1	2602	2432.61	0	0
lpl2_a_DN12399_c0_g1_i1	1360	1190.61	0	0
lpl2_a_DN12380_c0_g1_i1	2072	1902.61	0	0
lpl2_a_DN12378_c0_g1_i1	558	390.288	0	0
lpl2_a_DN12341_c0_g1_i1	648	479.477	0	0
lpl2_a_DN12351_c0_g1_i1	587	418.757	0	0
lpl2_a_DN12377_c0_g1_i1	1167	997.612	0	0
lpl2_a_DN12327_c0_g1_i1	608	439.575	0	0
lpl2_a_DN12344_c0_g1_i1	570	402.203	0	0
lpl2_a_DN12350_c0_g1_i1	622	453.477	0	0
lpl2_a_DN12395_c0_g1_i1	509	341.838	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1315.61	0	0
lpl2_a_DN12339_c0_g1_i1	948	778.612	0	0
lpl2_a_DN12392_c0_g1_i1	691	521.846	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1493.61	0	0
lpl2_a_DN12397_c0_g1_i1	1020	850.612	0	0
lpl2_a_DN12306_c0_g1_i1	1176	1006.61	0	0
lpl2_a_DN12308_c0_g1_i1	1298	1128.61	0	0
lpl2_a_DN12324_c0_g1_i1	1365	1195.61	0	0
lpl2_a_DN23472_c0_g1_i1	863	693.612	0	0
lpl2_a_DN23475_c0_g1_i1	760	590.612	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1146.61	0	0
lpl2_a_DN23430_c0_g1_i1	765	595.612	0	0
lpl2_a_DN23485_c0_g1_i1	767	597.612	0	0
lpl2_a_DN23495_c0_g1_i1	788	618.612	0	0
lpl2_a_DN23441_c0_g1_i1	784	614.612	0	0
lpl2_a_DN23459_c0_g1_i1	568	400.203	0	0
lpl2_a_DN23452_c0_g1_i1	514	346.689	0	0
lpl2_a_DN23487_c0_g1_i1	719	549.612	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2118.61	0	0
lpl2_a_DN1531_c0_g2_i1	850	680.612	0	0
lpl2_a_DN1532_c0_g1_i1	883	713.612	0	0
lpl2_a_DN1532_c0_g1_i2	813	643.612	0	0
lpl2_a_DN1532_c0_g2_i1	1159	989.612	0	0
lpl2_a_DN1532_c1_g1_i1	515	347.689	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1095.61	0	0
lpl2_a_DN1552_c0_g1_i1	1638	1468.61	0	0
lpl2_a_DN1554_c0_g1_i1	674	504.846	1	19.2183
lpl2_a_DN1554_c0_g2_i1	1191	1021.61	0	0
lpl2_a_DN1598_c0_g1_i1	6478	6308.61	0	0
lpl2_a_DN1598_c0_g2_i1	501	333.911	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1846.61	0	0
lpl2_a_DN1598_c2_g1_i1	1345	1175.61	0	0
lpl2_a_DN1594_c0_g1_i1	643	474.477	0	0
lpl2_a_DN1575_c2_g3_i1	782	612.612	3.93274	62.2852
lpl2_a_DN1549_c0_g1_i1	737	567.612	0	0
lpl2_a_DN1549_c0_g2_i1	648	479.477	0	0
lpl2_a_DN1590_c0_g1_i1	929	759.612	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1394.61	0	0
lpl2_a_DN1506_c0_g1_i1	559	391.203	0	0
lpl2_a_DN1506_c0_g2_i1	502	334.911	0	0
lpl2_a_DN1506_c0_g3_i1	607	438.575	0	0
lpl2_a_DN1561_c0_g1_i1	654	485.269	0	0
lpl2_a_DN1544_c0_g1_i1	839	669.612	0	0
lpl2_a_DN1544_c0_g2_i1	1780	1610.61	0	0
lpl2_a_DN1544_c0_g3_i1	583	414.847	0	0
lpl2_a_DN1544_c0_g4_i1	3395	3225.61	0	0
lpl2_a_DN1548_c0_g1_i1	1095	925.612	0	0
lpl2_a_DN1581_c0_g1_i1	942	772.612	0	0
lpl2_a_DN1581_c1_g1_i1	924	754.612	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1147.61	0	0
lpl2_a_DN1581_c1_g2_i1	807	637.612	0	0
lpl2_a_DN1581_c2_g1_i1	664	494.953	0	0
lpl2_a_DN1522_c0_g1_i1	1146	976.612	0	0
lpl2_a_DN1550_c0_g1_i1	536	368.454	2.00256	52.7324
lpl2_a_DN1577_c0_g1_i1	607	438.575	0	0
lpl2_a_DN1577_c0_g2_i1	1102	932.612	0	0
lpl2_a_DN1587_c0_g1_i1	648	479.477	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1178.61	1	8.23197
lpl2_a_DN1537_c0_g1_i3	2075	1905.61	0	0
lpl2_a_DN1537_c0_g2_i1	544	376.454	0	0
lpl2_a_DN1513_c0_g1_i1	823	653.612	0	0
lpl2_a_DN1583_c0_g1_i1	854	684.612	0	0
lpl2_a_DN1583_c0_g2_i1	1289	1119.61	0	0
lpl2_a_DN1556_c0_g1_i1	556	388.288	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1846.61	0	0
lpl2_a_DN1556_c0_g3_i1	1281	1111.61	0	0
lpl2_a_DN1569_c0_g2_i2	1189	1019.61	1	9.51568
lpl2_a_DN1555_c0_g1_i1	1321	1151.61	0	0
lpl2_a_DN1555_c0_g2_i1	1113	943.612	0	0
lpl2_a_DN1555_c0_g2_i2	1376	1206.61	0	0
lpl2_a_DN1507_c0_g1_i1	595	426.575	0	0
lpl2_a_DN1519_c0_g1_i1	1210	1040.61	0	0
lpl2_a_DN1568_c0_g1_i1	786	616.612	0	0
lpl2_a_DN1568_c0_g2_i1	803	633.612	0	0
lpl2_a_DN1566_c0_g1_i2	2902	2732.61	0	0
lpl2_a_DN1566_c0_g2_i1	585	416.847	0	0
lpl2_a_DN1566_c0_g3_i1	1280	1110.61	0	0
lpl2_a_DN1516_c0_g1_i1	4989	4819.61	0	0
lpl2_a_DN1520_c0_g2_i1	1837	1667.61	0	0
lpl2_a_DN1520_c0_g3_i1	1100	930.612	0	0
lpl2_a_DN1539_c0_g1_i1	1043	873.612	0	0
lpl2_a_DN1545_c0_g1_i1	2668	2498.61	0	0
lpl2_a_DN1542_c0_g1_i3	814	644.612	0	0
lpl2_a_DN1542_c1_g1_i1	530	362.534	0	0
lpl2_a_DN1576_c0_g1_i1	892	722.612	0	0
lpl2_a_DN1518_c0_g1_i1	1314	1144.61	0	0
lpl2_a_DN1518_c0_g2_i1	787	617.612	0	0
lpl2_a_DN1518_c0_g3_i1	531	363.534	0	0
lpl2_a_DN1578_c0_g1_i1	2193	2023.61	0	0
