target_id	length	eff_length	est_counts	tpm
lpl2_a_DN26_c0_g2_i1	2924	2768.98	1	0.810035
lpl2_a_DN14_c0_g1_i28	1661	1505.98	2.81904	4.19861
lpl2_a_DN14_c2_g1_i1	1535	1379.98	5.01956	8.15861
lpl2_a_DN7_c0_g1_i3	1170	1014.98	2.23864	4.94708
lpl2_a_DN87_c0_g1_i2	2020	1864.98	0	0
lpl2_a_DN87_c0_g1_i3	3115	2959.98	2	1.51553
lpl2_a_DN87_c0_g2_i1	637	482.56	0	0
lpl2_a_DN87_c1_g1_i1	1200	1044.98	0	0
lpl2_a_DN87_c1_g2_i1	605	450.885	0	0
lpl2_a_DN97_c0_g1_i4	11321	11166	3	0.602627
lpl2_a_DN97_c0_g1_i5	3637	3481.98	4	2.57666
lpl2_a_DN84_c0_g1_i1	744	588.985	0	0
lpl2_a_DN12_c0_g1_i2	585	430.988	49.7354	258.836
lpl2_a_DN28_c0_g1_i4	5108	4952.98	4.78499	2.1669
lpl2_a_DN28_c1_g1_i1	12541	12386	15.118	2.73771
lpl2_a_DN57_c0_g1_i1	579	425.039	0	0
lpl2_a_DN34_c0_g1_i1	2565	2409.98	2	1.8614
lpl2_a_DN34_c0_g2_i1	1086	930.985	0	0
lpl2_a_DN66_c0_g1_i1	1380	1224.98	0	0
lpl2_a_DN66_c0_g2_i1	1142	986.985	0	0
lpl2_a_DN95_c0_g1_i4	6191	6035.98	2	0.743201
lpl2_a_DN95_c0_g2_i1	4030	3874.98	2	1.15767
lpl2_a_DN92_c0_g1_i2	1124	968.985	0	0
lpl2_a_DN92_c0_g1_i3	882	726.985	0	0
lpl2_a_DN92_c1_g1_i1	2627	2471.98	1	0.907358
lpl2_a_DN92_c1_g1_i3	1089	933.985	0	0
lpl2_a_DN92_c1_g1_i4	811	655.985	0	0
lpl2_a_DN92_c1_g2_i1	968	812.985	0	0
lpl2_a_DN70_c0_g1_i2	777	621.985	0	0
lpl2_a_DN70_c0_g1_i8	767	611.985	6.00403	22.0053
lpl2_a_DN27_c0_g1_i11	4502	4346.98	2.10261	1.08491
lpl2_a_DN27_c0_g1_i3	3636	3480.98	2.89739	1.86693
lpl2_a_DN27_c1_g1_i1	1126	970.985	0	0
lpl2_a_DN39_c0_g1_i6	3649	3493.98	4	2.56781
lpl2_a_DN74_c0_g1_i1	1099	943.985	0	0
lpl2_a_DN74_c0_g2_i1	1698	1542.98	2	2.90732
lpl2_a_DN42_c0_g1_i12	4028	3872.98	2.57372	1.49053
lpl2_a_DN42_c1_g1_i7	8141	7985.98	7.33425	2.05993
lpl2_a_DN91_c1_g1_i1	696	541.381	16	66.2891
lpl2_a_DN4_c0_g1_i1	3444	3288.98	4	2.72786
lpl2_a_DN54_c0_g1_i2	1644	1488.98	1	1.50638
lpl2_a_DN54_c0_g1_i3	1663	1507.98	1	1.4874
lpl2_a_DN31_c0_g1_i14	1042	886.985	108.577	274.565
lpl2_a_DN31_c0_g1_i15	780	624.985	81.6249	292.94
lpl2_a_DN64_c0_g1_i3	2674	2518.98	1	0.890429
lpl2_a_DN48_c0_g1_i2	1280	1124.98	0	0
lpl2_a_DN48_c0_g1_i4	844	688.985	0	0
lpl2_a_DN24_c0_g1_i2	1458	1302.98	0	0
lpl2_a_DN24_c1_g1_i1	522	368.864	0	0
lpl2_a_DN65_c0_g1_i1	4401	4245.98	0	0
lpl2_a_DN65_c0_g2_i2	5288	5132.98	2	0.873946
lpl2_a_DN49_c0_g2_i1	2748	2592.98	1	0.865017
lpl2_a_DN49_c0_g3_i2	2464	2308.98	0	0
lpl2_a_DN72_c0_g1_i1	503	350.241	0	0
lpl2_a_DN67_c0_g1_i1	1283	1127.98	7	13.9194
lpl2_a_DN60_c0_g1_i1	1605	1449.98	1	1.5469
lpl2_a_DN60_c0_g2_i1	2298	2142.98	0	0
lpl2_a_DN53_c0_g1_i2	648	493.56	0	0
lpl2_a_DN69_c0_g1_i3	4357	4201.98	1	0.53379
lpl2_a_DN29_c0_g1_i3	4006	3850.98	0	0
lpl2_a_DN29_c1_g1_i1	2217	2061.98	0	0
lpl2_a_DN29_c1_g2_i1	2705	2549.98	0	0
lpl2_a_DN56_c0_g1_i6	6402	6246.98	2.67278	0.95966
lpl2_a_DN9_c0_g1_i1	819	663.985	38.0153	128.418
lpl2_a_DN9_c0_g1_i2	1141	985.985	0	0
lpl2_a_DN82_c0_g1_i3	7395	7239.98	1	0.309804
lpl2_a_DN82_c1_g1_i1	2229	2073.98	0	0
lpl2_a_DN82_c1_g2_i1	1122	966.985	0	0
lpl2_a_DN6_c0_g1_i3	4846	4690.98	0.999954	0.478124
lpl2_a_DN6_c0_g1_i6	4904	4748.98	4.64019e-05	2.19159e-05
lpl2_a_DN83_c0_g1_i5	2255	2099.98	0	0
lpl2_a_DN83_c0_g1_i6	2084	1928.98	1	1.16278
lpl2_a_DN99_c0_g2_i2	8398	8242.98	4	1.08843
lpl2_a_DN98_c0_g1_i2	1435	1279.98	2	3.50469
lpl2_a_DN98_c0_g1_i4	1535	1379.98	0	0
lpl2_a_DN0_c0_g1_i1	2661	2505.98	3	2.68514
lpl2_a_DN0_c0_g1_i4	2716	2560.98	6.62404e-08	5.80151e-08
lpl2_a_DN19_c0_g1_i2	2848	2692.98	1	0.832896
lpl2_a_DN13_c0_g1_i14	7766	7610.98	15.3717	4.53007
lpl2_a_DN13_c0_g1_i19	3737	3581.98	535.99	335.628
lpl2_a_DN13_c0_g1_i24	4572	4416.98	2099.07	1065.92
lpl2_a_DN3_c0_g1_i6	3153	2997.98	5	3.74081
lpl2_a_DN15_c0_g1_i12	636	481.56	5.20818	24.2583
lpl2_a_DN15_c0_g1_i3	601	446.885	0	0
lpl2_a_DN15_c0_g1_i5	521	367.864	843.862	5145.28
lpl2_a_DN43_c0_g1_i1	1081	925.985	0	0
lpl2_a_DN90_c0_g1_i2	2048	1892.98	0	0
lpl2_a_DN90_c0_g2_i1	525	371.864	0	0
lpl2_a_DN17_c0_g1_i1	640	485.56	0	0
lpl2_a_DN63_c0_g1_i10	4763	4607.98	2	0.973517
lpl2_a_DN63_c0_g1_i13	669	514.441	0	0
lpl2_a_DN23002_c0_g1_i1	802	646.985	0	0
lpl2_a_DN23029_c0_g1_i1	1107	951.985	1	2.35611
lpl2_a_DN23088_c0_g1_i1	554	400.28	0	0
lpl2_a_DN23063_c0_g1_i1	746	590.985	0	0
lpl2_a_DN23001_c0_g1_i1	544	390.372	0	0
lpl2_a_DN23087_c0_g1_i1	634	479.616	0	0
lpl2_a_DN23083_c0_g1_i1	563	409.185	0	0
lpl2_a_DN23032_c0_g1_i1	1249	1093.98	0	0
lpl2_a_DN23017_c0_g1_i1	675	520.381	0	0
lpl2_a_DN23067_c0_g1_i1	818	662.985	0	0
lpl2_a_DN23040_c0_g1_i1	728	573.12	21.0043	82.2031
lpl2_a_DN23049_c0_g1_i1	1375	1219.98	0	0
lpl2_a_DN23094_c0_g1_i1	536	382.644	0	0
lpl2_a_DN23008_c0_g1_i1	1178	1022.98	0	0
lpl2_a_DN23091_c0_g1_i1	913	757.985	0	0
lpl2_a_DN23072_c0_g1_i1	861	705.985	0	0
lpl2_a_DN23075_c0_g1_i1	1827	1671.98	0	0
lpl2_a_DN23082_c0_g1_i1	1626	1470.98	0	0
lpl2_a_DN4674_c0_g2_i1	921	765.985	0	0
lpl2_a_DN4673_c0_g2_i1	549	395.28	0	0
lpl2_a_DN4660_c0_g1_i1	557	403.28	0	0
lpl2_a_DN4646_c0_g1_i1	1258	1102.98	0	0
lpl2_a_DN1459_c0_g1_i1	774	618.985	0	0
lpl2_a_DN1412_c0_g2_i1	1771	1615.98	1	1.38799
lpl2_a_DN1412_c0_g3_i1	619	464.672	0	0
lpl2_a_DN1454_c0_g1_i2	1204	1048.98	0	0
lpl2_a_DN1456_c0_g2_i1	1115	959.985	1	2.33647
lpl2_a_DN1416_c0_g1_i1	664	509.501	0	0
lpl2_a_DN1489_c0_g2_i1	869	713.985	0	0
lpl2_a_DN1481_c0_g1_i1	616	461.672	0	0
lpl2_a_DN1430_c1_g1_i1	891	735.985	0	0
lpl2_a_DN1453_c0_g1_i1	616	461.672	0	0
lpl2_a_DN1453_c0_g2_i3	1434	1278.98	0	0
lpl2_a_DN1453_c0_g3_i2	990	834.985	0	0
lpl2_a_DN1407_c0_g1_i1	1188	1032.98	1	2.17135
lpl2_a_DN1407_c0_g2_i1	733	578.052	0	0
lpl2_a_DN1433_c0_g1_i1	564	410.185	0	0
lpl2_a_DN1433_c0_g2_i1	789	633.985	0	0
lpl2_a_DN1433_c0_g3_i1	658	503.501	0	0
lpl2_a_DN1462_c0_g1_i1	873	717.985	0	0
lpl2_a_DN1462_c0_g2_i1	510	357.076	0	0
lpl2_a_DN1446_c0_g1_i1	517	363.95	0	0
lpl2_a_DN1418_c0_g1_i2	1375	1219.98	0	0
lpl2_a_DN1413_c0_g1_i2	645	490.56	0	0
lpl2_a_DN1413_c0_g1_i4	1384	1228.98	1	1.82506
lpl2_a_DN1408_c0_g2_i1	638	483.56	0	0
lpl2_a_DN1482_c0_g1_i1	677	522.381	0	0
lpl2_a_DN1444_c0_g1_i1	1096	940.985	0	0
lpl2_a_DN1490_c0_g1_i1	1534	1378.98	0	0
lpl2_a_DN1448_c0_g1_i1	1784	1628.98	0	0
lpl2_a_DN1420_c0_g1_i1	576	422.088	1	5.314
lpl2_a_DN1421_c0_g1_i2	1173	1017.98	0	0
lpl2_a_DN1499_c0_g1_i2	1687	1531.98	0	0
lpl2_a_DN1404_c0_g1_i1	1205	1049.98	1	2.1362
lpl2_a_DN1404_c0_g2_i1	1297	1141.98	0	0
lpl2_a_DN1428_c0_g2_i1	3815	3659.98	0	0
lpl2_a_DN1428_c0_g3_i1	4489	4333.98	1	0.517532
lpl2_a_DN1469_c0_g1_i3	786	630.985	0	0
lpl2_a_DN1440_c2_g1_i1	805	649.985	0	0
lpl2_a_DN1440_c2_g2_i1	1561	1405.98	0	0
lpl2_a_DN1455_c0_g1_i2	1041	885.985	0	0
lpl2_a_DN1464_c0_g1_i1	843	687.985	0	0
lpl2_a_DN1464_c0_g1_i2	1278	1122.98	0	0
lpl2_a_DN1450_c0_g1_i1	718	563.252	0	0
lpl2_a_DN1494_c0_g1_i1	1424	1268.98	0	0
lpl2_a_DN1494_c0_g2_i1	1486	1330.98	0	0
lpl2_a_DN1437_c0_g1_i1	592	437.988	2	10.2422
lpl2_a_DN1461_c0_g1_i1	959	803.985	0	0
lpl2_a_DN1493_c0_g1_i1	1663	1507.98	0	0
lpl2_a_DN1493_c0_g2_i1	3165	3009.98	1	0.745178
lpl2_a_DN1475_c0_g1_i1	838	682.985	0	0
lpl2_a_DN1449_c0_g1_i1	1784	1628.98	1	1.37692
lpl2_a_DN1449_c0_g2_i1	1047	891.985	0	0
lpl2_a_DN1487_c0_g1_i1	618	463.672	0	0
lpl2_a_DN1487_c0_g2_i2	540	386.554	0	0
lpl2_a_DN1480_c0_g1_i1	521	367.864	0	0
lpl2_a_DN1423_c0_g1_i3	1170	1014.98	0	0
lpl2_a_DN1431_c0_g1_i1	1222	1066.98	0	0
lpl2_a_DN1463_c0_g1_i1	687	532.381	0	0
lpl2_a_DN1463_c0_g2_i1	1248	1092.98	0	0
lpl2_a_DN1435_c0_g2_i2	3259	3103.98	0	0
lpl2_a_DN1498_c0_g1_i1	1010	854.985	0	0
lpl2_a_DN1498_c0_g2_i1	1383	1227.98	0	0
lpl2_a_DN1497_c0_g1_i1	603	448.885	0	0
lpl2_a_DN1497_c0_g2_i1	731	576.12	0	0
lpl2_a_DN1468_c0_g1_i2	720	565.186	0	0
lpl2_a_DN1401_c0_g1_i2	1108	952.985	0	0
lpl2_a_DN1401_c0_g2_i1	800	644.985	1	3.47756
lpl2_a_DN1401_c0_g3_i1	732	577.12	0	0
lpl2_a_DN1485_c0_g1_i1	1066	910.985	0	0
lpl2_a_DN1445_c0_g1_i1	564	410.185	0	0
lpl2_a_DN1445_c0_g2_i1	684	529.381	0	0
lpl2_a_DN1491_c0_g1_i1	618	463.672	0	0
lpl2_a_DN1439_c0_g1_i1	1825	1669.98	0	0
lpl2_a_DN1439_c0_g2_i1	690	535.381	0	0
lpl2_a_DN1439_c0_g3_i1	1036	880.985	0	0
lpl2_a_DN1483_c0_g1_i1	2002	1846.98	0	0
lpl2_a_DN1483_c0_g3_i1	2085	1929.98	1	1.16217
lpl2_a_DN1474_c0_g1_i2	978	822.985	0	0
lpl2_a_DN1474_c0_g1_i3	758	602.985	0	0
lpl2_a_DN1474_c0_g2_i3	862	706.985	0	0
lpl2_a_DN1417_c0_g1_i1	1125	969.985	0	0
lpl2_a_DN1417_c0_g2_i1	2720	2564.98	0	0
lpl2_a_DN1417_c1_g3_i1	697	542.381	0	0
lpl2_a_DN3299_c0_g1_i1	736	580.985	0	0
lpl2_a_DN3299_c1_g1_i1	641	486.56	0	0
lpl2_a_DN3249_c0_g1_i1	684	529.381	0	0
lpl2_a_DN3249_c0_g1_i2	535	381.644	0	0
lpl2_a_DN3253_c0_g1_i1	1382	1226.98	1	1.82804
lpl2_a_DN3220_c0_g1_i1	668	513.441	0	0
lpl2_a_DN3294_c0_g1_i1	1133	977.985	1	2.29347
lpl2_a_DN3238_c0_g1_i1	1423	1267.98	0	0
lpl2_a_DN3247_c0_g1_i1	806	650.985	0	0
lpl2_a_DN3247_c0_g2_i1	664	509.501	0	0
lpl2_a_DN3221_c0_g1_i1	1655	1499.98	0	0
lpl2_a_DN3213_c0_g1_i1	1028	872.985	1	2.56932
lpl2_a_DN3234_c0_g1_i1	1071	915.985	0	0
lpl2_a_DN3218_c0_g1_i1	786	630.985	0	0
lpl2_a_DN3282_c0_g1_i2	944	788.985	0	0
lpl2_a_DN3255_c0_g1_i1	1722	1566.98	0	0
lpl2_a_DN3297_c0_g1_i1	573	419.088	0	0
lpl2_a_DN3297_c0_g2_i1	583	429.039	0	0
lpl2_a_DN3259_c0_g1_i1	542	388.418	0	0
lpl2_a_DN3279_c0_g1_i1	535	381.644	0	0
lpl2_a_DN3279_c0_g2_i1	572	418.088	0	0
lpl2_a_DN3233_c0_g1_i1	527	373.733	0	0
lpl2_a_DN3209_c0_g1_i1	666	511.501	0	0
lpl2_a_DN3285_c0_g1_i1	662	507.501	0	0
lpl2_a_DN3211_c0_g1_i1	1163	1007.98	0	0
lpl2_a_DN3211_c0_g1_i2	1098	942.985	0	0
lpl2_a_DN3204_c0_g1_i1	513	359.992	0	0
lpl2_a_DN10040_c0_g1_i1	540	386.554	0	0
lpl2_a_DN10095_c0_g1_i1	551	397.28	0	0
lpl2_a_DN10048_c0_g1_i1	577	423.039	0	0
lpl2_a_DN10099_c0_g1_i1	1373	1217.98	1	1.84155
lpl2_a_DN10009_c0_g1_i1	657	502.501	0	0
lpl2_a_DN10067_c0_g1_i1	572	418.088	0	0
lpl2_a_DN10047_c0_g1_i1	1159	1003.98	0	0
lpl2_a_DN10092_c0_g1_i1	1409	1253.98	0	0
lpl2_a_DN10098_c0_g1_i1	1007	851.985	0	0
lpl2_a_DN10052_c0_g1_i1	612	457.725	0	0
lpl2_a_DN10034_c0_g1_i1	710	555.252	0	0
lpl2_a_DN10023_c0_g1_i1	1293	1137.98	1	1.97101
lpl2_a_DN10059_c0_g1_i1	538	384.644	1	5.8313
lpl2_a_DN10044_c0_g1_i1	687	532.381	0	0
lpl2_a_DN10027_c0_g1_i1	539	385.554	0	0
lpl2_a_DN10083_c0_g1_i1	667	512.501	0	0
lpl2_a_DN10002_c0_g1_i1	1090	934.985	0	0
lpl2_a_DN10084_c0_g1_i1	836	680.985	0	0
lpl2_a_DN10030_c0_g1_i1	1586	1430.98	0	0
lpl2_a_DN10080_c0_g1_i1	1181	1025.98	0	0
lpl2_a_DN10036_c0_g1_i1	617	462.672	0	0
lpl2_a_DN10031_c0_g1_i1	563	409.185	0	0
lpl2_a_DN10018_c0_g1_i1	686	531.381	0	0
lpl2_a_DN10066_c0_g1_i1	625	470.672	1	4.76548
lpl2_a_DN10089_c0_g1_i1	723	568.12	0	0
lpl2_a_DN10074_c0_g1_i1	744	588.985	0	0
lpl2_a_DN10033_c0_g1_i1	648	493.56	0	0
lpl2_a_DN10071_c0_g1_i1	791	635.985	0	0
lpl2_a_DN13383_c0_g1_i1	544	390.372	0	0
lpl2_a_DN13393_c0_g1_i1	718	563.252	0	0
lpl2_a_DN13366_c0_g1_i1	1068	912.985	0	0
lpl2_a_DN13397_c0_g1_i1	530	376.733	0	0
lpl2_a_DN13321_c0_g1_i1	1043	887.985	0	0
lpl2_a_DN13314_c0_g1_i1	742	586.985	1	3.82118
lpl2_a_DN13302_c0_g1_i1	590	435.988	0	0
lpl2_a_DN13375_c0_g1_i1	502	349.282	0	0
lpl2_a_DN13323_c0_g1_i1	616	461.672	0	0
lpl2_a_DN12347_c0_g1_i1	675	520.381	0	0
lpl2_a_DN12382_c0_g1_i1	1435	1279.98	1	1.75235
lpl2_a_DN12354_c0_g1_i1	663	508.501	0	0
lpl2_a_DN12357_c0_g1_i1	586	431.988	0	0
lpl2_a_DN12358_c0_g1_i1	561	407.28	0	0
lpl2_a_DN12389_c0_g1_i1	536	382.644	0	0
lpl2_a_DN12310_c0_g1_i1	658	503.501	0	0
lpl2_a_DN12301_c0_g1_i1	851	695.985	0	0
lpl2_a_DN12312_c0_g1_i1	1213	1057.98	0	0
lpl2_a_DN12314_c0_g1_i1	552	398.28	0	0
lpl2_a_DN12376_c0_g1_i1	2602	2446.98	0	0
lpl2_a_DN12399_c0_g1_i1	1360	1204.98	0	0
lpl2_a_DN12380_c0_g1_i1	2072	1916.98	0	0
lpl2_a_DN12378_c0_g1_i1	558	404.28	0	0
lpl2_a_DN12341_c0_g1_i1	648	493.56	1	4.54449
lpl2_a_DN12351_c0_g1_i1	587	432.988	0	0
lpl2_a_DN12377_c0_g1_i1	1167	1011.98	1	2.21641
lpl2_a_DN12327_c0_g1_i1	608	453.885	0	0
lpl2_a_DN12344_c0_g1_i1	570	416.088	0	0
lpl2_a_DN12350_c0_g1_i1	622	467.672	0	0
lpl2_a_DN12395_c0_g1_i1	509	356.076	0	0
lpl2_a_DN12321_c0_g1_i1	1485	1329.98	2	3.37294
lpl2_a_DN12339_c0_g1_i1	948	792.985	0	0
lpl2_a_DN12392_c0_g1_i1	691	536.381	0	0
lpl2_a_DN12335_c0_g1_i1	1663	1507.98	0	0
lpl2_a_DN12397_c0_g1_i1	1020	864.985	0	0
lpl2_a_DN12306_c0_g1_i1	1176	1020.98	0	0
lpl2_a_DN12308_c0_g1_i1	1298	1142.98	0	0
lpl2_a_DN12324_c0_g1_i1	1365	1209.98	0	0
lpl2_a_DN23472_c0_g1_i1	863	707.985	0	0
lpl2_a_DN23475_c0_g1_i1	760	604.985	0	0
lpl2_a_DN23401_c0_g1_i1	1316	1160.98	1	1.93196
lpl2_a_DN23430_c0_g1_i1	765	609.985	0	0
lpl2_a_DN23485_c0_g1_i1	767	611.985	0	0
lpl2_a_DN23495_c0_g1_i1	788	632.985	0	0
lpl2_a_DN23441_c0_g1_i1	784	628.985	0	0
lpl2_a_DN23459_c0_g1_i1	568	414.137	0	0
lpl2_a_DN23452_c0_g1_i1	514	360.95	0	0
lpl2_a_DN23487_c0_g1_i1	719	564.252	0	0
lpl2_a_DN1593_c0_g1_i3	2288	2132.98	1	1.05157
lpl2_a_DN1531_c0_g2_i1	850	694.985	0	0
lpl2_a_DN1532_c0_g1_i1	883	727.985	0	0
lpl2_a_DN1532_c0_g1_i2	813	657.985	0	0
lpl2_a_DN1532_c0_g2_i1	1159	1003.98	0	0
lpl2_a_DN1532_c1_g1_i1	515	361.95	0	0
lpl2_a_DN1563_c0_g1_i2	1265	1109.98	0	0
lpl2_a_DN1552_c0_g1_i1	1638	1482.98	1	1.51247
lpl2_a_DN1554_c0_g1_i1	674	519.381	0	0
lpl2_a_DN1554_c0_g2_i1	1191	1035.98	0	0
lpl2_a_DN1598_c0_g1_i1	6478	6322.98	2	0.709467
lpl2_a_DN1598_c0_g2_i1	501	348.323	0	0
lpl2_a_DN1598_c0_g3_i1	2016	1860.98	0	0
lpl2_a_DN1598_c2_g1_i1	1345	1189.98	0	0
lpl2_a_DN1594_c0_g1_i1	643	488.56	0	0
lpl2_a_DN1575_c2_g3_i1	782	626.985	4.82399	17.2574
lpl2_a_DN1549_c0_g1_i1	737	581.985	0	0
lpl2_a_DN1549_c0_g2_i1	648	493.56	0	0
lpl2_a_DN1590_c0_g1_i1	929	773.985	0	0
lpl2_a_DN1573_c0_g1_i1	1564	1408.98	0	0
lpl2_a_DN1506_c0_g1_i1	559	405.28	0	0
lpl2_a_DN1506_c0_g2_i1	502	349.282	0	0
lpl2_a_DN1506_c0_g3_i1	607	452.885	0	0
lpl2_a_DN1561_c0_g1_i1	654	499.56	0	0
lpl2_a_DN1544_c0_g1_i1	839	683.985	0	0
lpl2_a_DN1544_c0_g2_i1	1780	1624.98	0	0
lpl2_a_DN1544_c0_g3_i1	583	429.039	0	0
lpl2_a_DN1544_c0_g4_i1	3395	3239.98	0	0
lpl2_a_DN1548_c0_g1_i1	1095	939.985	0	0
lpl2_a_DN1581_c0_g1_i1	942	786.985	0	0
lpl2_a_DN1581_c1_g1_i1	924	768.985	0	0
lpl2_a_DN1581_c1_g1_i3	1317	1161.98	1	1.9303
lpl2_a_DN1581_c1_g2_i1	807	651.985	0	0
lpl2_a_DN1581_c2_g1_i1	664	509.501	0	0
lpl2_a_DN1522_c0_g1_i1	1146	990.985	0	0
lpl2_a_DN1550_c0_g1_i1	536	382.644	1.00088	5.86696
lpl2_a_DN1577_c0_g1_i1	607	452.885	0	0
lpl2_a_DN1577_c0_g2_i1	1102	946.985	0	0
lpl2_a_DN1587_c0_g1_i1	648	493.56	0	0
lpl2_a_DN1537_c0_g1_i2	1348	1192.98	0	0
lpl2_a_DN1537_c0_g1_i3	2075	1919.98	1	1.16823
lpl2_a_DN1537_c0_g2_i1	544	390.372	0	0
lpl2_a_DN1513_c0_g1_i1	823	667.985	0	0
lpl2_a_DN1583_c0_g1_i1	854	698.985	0	0
lpl2_a_DN1583_c0_g2_i1	1289	1133.98	0	0
lpl2_a_DN1556_c0_g1_i1	556	402.28	0	0
lpl2_a_DN1556_c0_g2_i1	2016	1860.98	1	1.20526
lpl2_a_DN1556_c0_g3_i1	1281	1125.98	0	0
lpl2_a_DN1569_c0_g2_i2	1189	1033.98	0	0
lpl2_a_DN1555_c0_g1_i1	1321	1165.98	0	0
lpl2_a_DN1555_c0_g2_i1	1113	957.985	0	0
lpl2_a_DN1555_c0_g2_i2	1376	1220.98	0	0
lpl2_a_DN1507_c0_g1_i1	595	440.988	0	0
lpl2_a_DN1519_c0_g1_i1	1210	1054.98	0	0
lpl2_a_DN1568_c0_g1_i1	786	630.985	0	0
lpl2_a_DN1568_c0_g2_i1	803	647.985	0	0
lpl2_a_DN1566_c0_g1_i2	2902	2746.98	0	0
lpl2_a_DN1566_c0_g2_i1	585	430.988	0	0
lpl2_a_DN1566_c0_g3_i1	1280	1124.98	0	0
lpl2_a_DN1516_c0_g1_i1	4989	4833.98	8	3.71201
lpl2_a_DN1520_c0_g2_i1	1837	1681.98	0	0
lpl2_a_DN1520_c0_g3_i1	1100	944.985	2	4.74712
lpl2_a_DN1539_c0_g1_i1	1043	887.985	0	0
