hpl4_a_DN4374_c0_g1_i3	GO:0000184,GO:0000956,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006914,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009636,GO:0009892,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015934,GO:0016070,GO:0016071,GO:0016236,GO:0019222,GO:0019439,GO:0019538,GO:0022625,GO:0022626,GO:0030016,GO:0030017,GO:0031672,GO:0031974,GO:0031981,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042221,GO:0042493,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043292,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044449,GO:0044464,GO:0045047,GO:0045184,GO:0045471,GO:0046483,GO:0046677,GO:0046700,GO:0046907,GO:0048519,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0061919,GO:0065007,GO:0070013,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:0097159,GO:0097305,GO:0099080,GO:0099081,GO:0099512,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901700,GO:1990904
hpl4_a_DN447_c0_g1_i1	-
hpl4_a_DN447_c0_g1_i6	-
hpl4_a_DN459_c2_g1_i7	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009507,GO:0009536,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016740,GO:0016765,GO:0022414,GO:0032501,GO:0032502,GO:0042180,GO:0042181,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050347,GO:0051186,GO:0051188,GO:0061458,GO:0071704,GO:1901576,GO:1901661,GO:1901663
hpl4_a_DN4637_c0_g1_i1	-
hpl4_a_DN464_c0_g1_i11	-
hpl4_a_DN500_c0_g2_i3	-
hpl4_a_DN558_c0_g3_i1	-
hpl4_a_DN568_c0_g1_i7	-
hpl4_a_DN569_c0_g7_i1	-
hpl4_a_DN57_c0_g2_i5	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007
hpl4_a_DN57_c0_g2_i7	-
hpl4_a_DN5_c0_g1_i12	-
hpl4_a_DN6448_c0_g2_i1	-
hpl4_a_DN6485_c0_g1_i1	-
hpl4_a_DN64_c0_g1_i10	-
hpl4_a_DN6509_c0_g1_i1	-
hpl4_a_DN6888_c2_g1_i3	-
hpl4_a_DN6888_c2_g1_i5	-
hpl4_a_DN7630_c0_g1_i7	-
hpl4_a_DN792_c0_g3_i1	-
hpl4_a_DN8223_c0_g1_i3	-
hpl4_a_DN850_c0_g1_i8	-
hpl4_a_DN8660_c0_g1_i4	GO:0005575,GO:0005623,GO:0007275,GO:0007369,GO:0008150,GO:0009653,GO:0009790,GO:0009986,GO:0031982,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0044464,GO:0048598,GO:0048856
hpl4_a_DN896_c0_g5_i1	-
hpl4_a_DN89_c0_g1_i8	GO:0005575,GO:0005623,GO:0005929,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0035869,GO:0042995,GO:0043226,GO:0044085,GO:0044422,GO:0044441,GO:0044463,GO:0044464,GO:0044782,GO:0050789,GO:0050794,GO:0051726,GO:0060271,GO:0065007,GO:0070925,GO:0071840,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:1905515
hpl4_a_DN9124_c0_g1_i2	-
hpl4_a_DN92_c0_g1_i9	-
hpl4_b_DN10_c0_g1_i9	-
hpl4_b_DN10_c2_g1_i1	-
hpl4_b_DN119_c0_g1_i1	-
hpl4_b_DN1249_c0_g2_i1	-
hpl4_b_DN12_c0_g1_i16	-
hpl4_b_DN12_c0_g1_i18	-
hpl4_b_DN12_c0_g1_i19	-
hpl4_b_DN131_c0_g1_i1	-
hpl4_b_DN131_c0_g1_i2	-
hpl4_b_DN133_c0_g1_i2	-
hpl4_b_DN148_c0_g2_i1	-
hpl4_b_DN152_c0_g2_i6	-
hpl4_b_DN1_c0_g1_i8	-
hpl4_b_DN201_c0_g1_i1	-
hpl4_b_DN210_c0_g1_i7	-
hpl4_b_DN234_c0_g2_i4	-
hpl4_b_DN23_c0_g2_i1	-
hpl4_b_DN2412_c1_g1_i1	-
hpl4_b_DN272_c2_g1_i6	-
hpl4_b_DN27_c0_g1_i23	-
hpl4_b_DN2_c0_g1_i11	-
hpl4_b_DN2_c0_g1_i14	-
hpl4_b_DN33_c0_g1_i12	-
hpl4_b_DN33_c0_g1_i16	-
hpl4_b_DN33_c0_g1_i21	-
hpl4_b_DN378_c0_g1_i3	-
hpl4_b_DN37_c0_g2_i1	-
hpl4_b_DN3_c0_g1_i3	-
hpl4_b_DN492_c0_g1_i1	-
hpl4_b_DN504_c0_g2_i2	-
hpl4_b_DN504_c0_g2_i5	-
hpl4_b_DN58_c0_g1_i1	-
hpl4_b_DN60_c0_g1_i8	-
hpl4_b_DN626_c0_g1_i3	-
hpl4_b_DN635_c0_g1_i1	-
hpl4_b_DN635_c0_g1_i2	-
hpl4_c_DN0_c0_g1_i55	-
hpl4_c_DN103_c0_g1_i3	-
hpl4_c_DN103_c0_g1_i6	-
hpl4_c_DN1129_c0_g1_i3	-
hpl4_c_DN11_c0_g1_i13	-
hpl4_c_DN11_c0_g1_i30	-
hpl4_c_DN11_c0_g1_i4	-
hpl4_c_DN1277_c0_g1_i1	-
hpl4_c_DN139_c0_g2_i1	-
hpl4_c_DN13_c1_g1_i11	-
hpl4_c_DN13_c1_g1_i8	-
hpl4_c_DN13_c1_g2_i1	-
hpl4_c_DN140_c0_g1_i1	-
hpl4_c_DN161_c3_g1_i1	-
hpl4_c_DN1620_c0_g1_i1	-
hpl4_c_DN1654_c0_g1_i1	-
hpl4_c_DN165_c0_g1_i1	-
hpl4_c_DN172_c0_g1_i9	-
hpl4_c_DN177_c1_g1_i1	-
hpl4_c_DN180_c0_g1_i9	-
hpl4_c_DN1835_c0_g2_i1	-
hpl4_c_DN1890_c0_g1_i1	-
hpl4_c_DN18_c0_g1_i2	-
hpl4_c_DN18_c0_g1_i5	-
hpl4_c_DN18_c0_g2_i2	-
hpl4_c_DN1999_c1_g1_i2	-
hpl4_c_DN19_c0_g1_i3	-
hpl4_c_DN19_c1_g1_i14	-
hpl4_c_DN221_c0_g1_i1	-
hpl4_c_DN230_c0_g1_i3	-
hpl4_c_DN248_c0_g4_i1	-
hpl4_c_DN40_c0_g1_i7	-
hpl4_c_DN4_c0_g1_i18	-
hpl4_c_DN4_c0_g1_i45	-
hpl4_c_DN4_c10_g1_i7	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007
hpl4_c_DN50_c0_g1_i1	-
hpl4_c_DN521_c0_g2_i1	-
hpl4_c_DN5_c0_g1_i6	-
hpl4_c_DN62_c0_g1_i2	-
hpl4_c_DN62_c0_g1_i5	-
hpl4_c_DN693_c0_g2_i7	-
hpl4_c_DN7_c0_g1_i46	-
hpl4_c_DN7_c0_g1_i56	-
hpl4_c_DN82_c0_g1_i1	-
hpl4_c_DN82_c0_g1_i8	-
hpl4_c_DN8_c0_g1_i16	-
hpl4_c_DN8_c0_g1_i21	-
hpl7_a_DN0_c0_g1_i10	-
hpl7_a_DN0_c0_g1_i19	-
hpl7_a_DN0_c0_g1_i50	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009536,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904
hpl7_a_DN0_c0_g1_i56	-
hpl7_a_DN10060_c0_g1_i1	-
hpl7_a_DN10236_c0_g1_i1	GO:0005575,GO:0005618,GO:0005623,GO:0009277,GO:0009986,GO:0030312,GO:0044464,GO:0071944
hpl7_a_DN104_c1_g1_i18	-
hpl7_a_DN1071_c0_g1_i1	-
hpl7_a_DN10787_c0_g1_i1	-
hpl7_a_DN1084_c0_g3_i2	-
hpl7_a_DN1088_c3_g1_i3	-
hpl7_a_DN10910_c0_g1_i1	-
hpl7_a_DN11031_c0_g1_i2	-
hpl7_a_DN1103_c2_g1_i1	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009507,GO:0009536,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016740,GO:0016765,GO:0022414,GO:0032501,GO:0032502,GO:0042180,GO:0042181,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050347,GO:0051186,GO:0051188,GO:0061458,GO:0071704,GO:1901576,GO:1901661,GO:1901663
hpl7_a_DN11044_c0_g1_i6	-
hpl7_a_DN11128_c0_g2_i1	-
hpl7_a_DN1121_c1_g2_i1	-
hpl7_a_DN11580_c0_g1_i1	-
